,runs_conceded,deliveries,wickets_taken,bowling_consistency,bowling_form,bowling_temp,bowling_wind,bowling_rain,bowling_humidity,bowling_cloud,bowling_pressure,bowling_viscosity,batting_inning,bowling_session,toss,bowling_venue,bowling_opposition,season,result,weather
1528,59,54,0,158.92,26.6611,31,31,0,65,9,1006,3,2,0,0,23.9772,32.8564,21,0,3
1529,60,54,1,62.0616,38.7018,31,31,0,65,9,1006,3,2,0,0,21.2549,22.4052,21,0,0
1530,59,60,1,52.6447,20.8621,31,31,0,65,9,1006,3,2,0,0,22.9795,24.2451,21,0,0
1531,8,12,0,39.0088,0.0,31,31,0,65,9,1006,3,2,0,0,4.1979,6.5329,21,0,0
1532,63,60,2,39.3799,8.033,31,31,0,65,9,1006,3,2,0,0,19.3615,20.4349,21,0,0
1533,53,56,2,158.92,26.6611,28,29,0,78,56,1010,3,1,1,1,23.9772,32.8564,21,0,3
1534,28,30,0,30.0292,5.5874,28,29,0,78,56,1010,3,1,1,1,11.1901,11.8072,21,0,0
1535,55,42,1,52.6447,20.8621,28,29,0,78,56,1010,3,1,1,1,22.9795,24.2451,21,0,0
1536,62,60,0,87.0907,0.0,28,29,0,78,56,1010,3,1,1,1,22.9365,24.1757,21,0,0
1537,54,60,1,39.3799,8.033,28,29,0,78,56,1010,3,1,1,1,19.3615,20.4349,21,0,0
1538,39,42,1,50.2655,13.8432,28,29,0,78,56,1010,3,1,1,1,36.5161,38.4984,21,0,0
