performance,batting_position,player_name,temp,wind,rain,humidity,cloud,pressure,viscosity,inning,batting_session,toss,venue_name,opposition_name
poor,3,Thisara Perera,30,5,0,45,0,1008,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,Zimbabwe
poor,4,Mahela Jayawardene,30,5,0,45,0,1008,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,Zimbabwe
poor,5,Kumar Sangakkara,30,5,0,45,0,1008,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,Zimbabwe
poor,6,Angelo Mathews,30,5,0,45,0,1008,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,Zimbabwe
poor,7,Chamara Silva,30,5,0,45,0,1008,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,Zimbabwe
poor,8,Thilan Samaraweera,30,5,0,45,0,1008,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,Zimbabwe
poor,1,Upul Tharanga,32,15,0,47,0,1006,Excellent,inning1,day,won,"Wankhede Stadium, Mumbai",New Zealand
poor,2,Tillakaratne Dilshan,32,15,0,47,0,1006,Excellent,inning1,day,won,"Wankhede Stadium, Mumbai",New Zealand
best,3,Kumar Sangakkara,32,15,0,47,0,1006,Excellent,inning1,day,won,"Wankhede Stadium, Mumbai",New Zealand
good,4,Mahela Jayawardene,32,15,0,47,0,1006,Excellent,inning1,day,won,"Wankhede Stadium, Mumbai",New Zealand
good,5,Angelo Mathews,32,15,0,47,0,1006,Excellent,inning1,day,won,"Wankhede Stadium, Mumbai",New Zealand
poor,6,Thilan Samaraweera,32,15,0,47,0,1006,Excellent,inning1,day,won,"Wankhede Stadium, Mumbai",New Zealand
poor,7,Chamara Silva,32,15,0,47,0,1006,Excellent,inning1,day,won,"Wankhede Stadium, Mumbai",New Zealand
poor,8,Nuwan Kulasekara,32,15,0,47,0,1006,Excellent,inning1,day,won,"Wankhede Stadium, Mumbai",New Zealand
poor,9,Lasith Malinga,32,15,0,47,0,1006,Excellent,inning1,day,won,"Wankhede Stadium, Mumbai",New Zealand
poor,10,Muttiah Muralitharan,32,15,0,47,0,1006,Excellent,inning1,day,won,"Wankhede Stadium, Mumbai",New Zealand
poor,11,Ajantha Mendis,32,15,0,47,0,1006,Excellent,inning1,day,won,"Wankhede Stadium, Mumbai",New Zealand
best,1,Upul Tharanga,27,10,0,85,35,1011,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",England
best,2,Tillakaratne Dilshan,27,10,0,85,35,1011,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",England
good,1,Upul Tharanga,27,6,1,86,14,1011,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",New Zealand
good,2,Tillakaratne Dilshan,27,6,1,86,14,1011,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",New Zealand
good,3,Kumar Sangakkara,27,6,1,86,14,1011,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",New Zealand
poor,4,Mahela Jayawardene,27,6,1,86,14,1011,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",New Zealand
poor,5,Thilan Samaraweera,27,6,1,86,14,1011,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",New Zealand
poor,6,Chamara Silva,27,6,1,86,14,1011,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",New Zealand
poor,7,Angelo Mathews,27,6,1,86,14,1011,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",New Zealand
poor,1,Upul Tharanga,30,15,0,61,0,1008,Excellent,inning1,day,won,"Wankhede Stadium, Mumbai",India
poor,2,Tillakaratne Dilshan,30,15,0,61,0,1008,Excellent,inning1,day,won,"Wankhede Stadium, Mumbai",India
good,3,Kumar Sangakkara,30,15,0,61,0,1008,Excellent,inning1,day,won,"Wankhede Stadium, Mumbai",India
best,4,Mahela Jayawardene,30,15,0,61,0,1008,Excellent,inning1,day,won,"Wankhede Stadium, Mumbai",India
poor,5,Thilan Samaraweera,30,15,0,61,0,1008,Excellent,inning1,day,won,"Wankhede Stadium, Mumbai",India
poor,6,Chamara Kapugedera,30,15,0,61,0,1008,Excellent,inning1,day,won,"Wankhede Stadium, Mumbai",India
good,7,Nuwan Kulasekara,30,15,0,61,0,1008,Excellent,inning1,day,won,"Wankhede Stadium, Mumbai",India
good,8,Thisara Perera,30,15,0,61,0,1008,Excellent,inning1,day,won,"Wankhede Stadium, Mumbai",India
poor,1,Tillakaratne Dilshan,17,17,2,92,98,1015,Excellent,inning2,day,won,"Kennington Oval, London",England
poor,2,Sanath Jayasuriya,17,17,2,92,98,1015,Excellent,inning2,day,won,"Kennington Oval, London",England
poor,3,Mahela Jayawardene,17,17,2,92,98,1015,Excellent,inning2,day,won,"Kennington Oval, London",England
poor,4,Kumar Sangakkara,17,17,2,92,98,1015,Excellent,inning2,day,won,"Kennington Oval, London",England
poor,5,Thilina Kandamby,17,17,2,92,98,1015,Excellent,inning2,day,won,"Kennington Oval, London",England
poor,6,Angelo Mathews,17,17,2,92,98,1015,Excellent,inning2,day,won,"Kennington Oval, London",England
poor,7,Jeevan Mendis,17,17,2,92,98,1015,Excellent,inning2,day,won,"Kennington Oval, London",England
poor,8,Nuwan Kulasekara,17,17,2,92,98,1015,Excellent,inning2,day,won,"Kennington Oval, London",England
poor,9,Suraj Randiv,17,17,2,92,98,1015,Excellent,inning2,day,won,"Kennington Oval, London",England
good,10,Lasith Malinga,17,17,2,92,98,1015,Excellent,inning2,day,won,"Kennington Oval, London",England
poor,11,Suranga Lakmal,17,17,2,92,98,1015,Excellent,inning2,day,won,"Kennington Oval, London",England
best,1,Mahela Jayawardene,17,5,0,64,75,1026,Excellent,inning1,day,lost,"Headingley, Leeds",England
poor,2,Tillakaratne Dilshan,17,5,0,64,75,1026,Excellent,inning1,day,lost,"Headingley, Leeds",England
poor,3,Dinesh Chandimal,17,5,0,64,75,1026,Excellent,inning1,day,lost,"Headingley, Leeds",England
good,4,Kumar Sangakkara,17,5,0,64,75,1026,Excellent,inning1,day,lost,"Headingley, Leeds",England
good,5,Angelo Mathews,17,5,0,64,75,1026,Excellent,inning1,day,lost,"Headingley, Leeds",England
poor,6,Nuwan Kulasekara,17,5,0,64,75,1026,Excellent,inning1,day,lost,"Headingley, Leeds",England
poor,7,Jeevan Mendis,17,5,0,64,75,1026,Excellent,inning1,day,lost,"Headingley, Leeds",England
best,1,Mahela Jayawardene,21,6,0,66,39,1017,Excellent,inning2,day,lost,"Lord's, London",England
poor,2,Tillakaratne Dilshan,21,6,0,66,39,1017,Excellent,inning2,day,lost,"Lord's, London",England
best,3,Dinesh Chandimal,21,6,0,66,39,1017,Excellent,inning2,day,lost,"Lord's, London",England
poor,4,Kumar Sangakkara,21,6,0,66,39,1017,Excellent,inning2,day,lost,"Lord's, London",England
poor,5,Thilina Kandamby,21,6,0,66,39,1017,Excellent,inning2,day,lost,"Lord's, London",England
poor,6,Angelo Mathews,21,6,0,66,39,1017,Excellent,inning2,day,lost,"Lord's, London",England
poor,1,Mahela Jayawardene,17,20,1,66,78,1002,Excellent,inning1,day,lost,"Trent Bridge, Nottingham",England
poor,2,Tillakaratne Dilshan,17,20,1,66,78,1002,Excellent,inning1,day,lost,"Trent Bridge, Nottingham",England
poor,3,Dinesh Chandimal,17,20,1,66,78,1002,Excellent,inning1,day,lost,"Trent Bridge, Nottingham",England
good,4,Kumar Sangakkara,17,20,1,66,78,1002,Excellent,inning1,day,lost,"Trent Bridge, Nottingham",England
poor,5,Thilina Kandamby,17,20,1,66,78,1002,Excellent,inning1,day,lost,"Trent Bridge, Nottingham",England
poor,6,Suraj Randiv,17,20,1,66,78,1002,Excellent,inning1,day,lost,"Trent Bridge, Nottingham",England
good,7,Angelo Mathews,17,20,1,66,78,1002,Excellent,inning1,day,lost,"Trent Bridge, Nottingham",England
poor,8,Jeevan Mendis,17,20,1,66,78,1002,Excellent,inning1,day,lost,"Trent Bridge, Nottingham",England
poor,9,Nuwan Kulasekara,17,20,1,66,78,1002,Excellent,inning1,day,lost,"Trent Bridge, Nottingham",England
poor,10,Lasith Malinga,17,20,1,66,78,1002,Excellent,inning1,day,lost,"Trent Bridge, Nottingham",England
poor,11,Suranga Lakmal,17,20,1,66,78,1002,Excellent,inning1,day,lost,"Trent Bridge, Nottingham",England
poor,1,Dimuth Karunaratne,17,22,0,68,10,1011,Excellent,inning2,day,lost,"Old Trafford, Manchester",England
poor,2,Tillakaratne Dilshan,17,22,0,68,10,1011,Excellent,inning2,day,lost,"Old Trafford, Manchester",England
good,3,Kumar Sangakkara,17,22,0,68,10,1011,Excellent,inning2,day,lost,"Old Trafford, Manchester",England
poor,4,Mahela Jayawardene,17,22,0,68,10,1011,Excellent,inning2,day,lost,"Old Trafford, Manchester",England
good,5,Dinesh Chandimal,17,22,0,68,10,1011,Excellent,inning2,day,lost,"Old Trafford, Manchester",England
good,6,Angelo Mathews,17,22,0,68,10,1011,Excellent,inning2,day,lost,"Old Trafford, Manchester",England
good,7,Jeevan Mendis,17,22,0,68,10,1011,Excellent,inning2,day,lost,"Old Trafford, Manchester",England
poor,8,Nuwan Kulasekara,17,22,0,68,10,1011,Excellent,inning2,day,lost,"Old Trafford, Manchester",England
poor,9,Suraj Randiv,17,22,0,68,10,1011,Excellent,inning2,day,lost,"Old Trafford, Manchester",England
poor,10,Lasith Malinga,17,22,0,68,10,1011,Excellent,inning2,day,lost,"Old Trafford, Manchester",England
poor,11,Dhammika Prasad,17,22,0,68,10,1011,Excellent,inning2,day,lost,"Old Trafford, Manchester",England
good,1,Mahela Jayawardene,16,6,0,74,42,1022,Excellent,inning1,day,lost,"Grange Cricket Club, Raeburn Place, Edinburgh",Scotland
good,2,Dimuth Karunaratne,16,6,0,74,42,1022,Excellent,inning1,day,lost,"Grange Cricket Club, Raeburn Place, Edinburgh",Scotland
poor,3,Tillakaratne Dilshan,16,6,0,74,42,1022,Excellent,inning1,day,lost,"Grange Cricket Club, Raeburn Place, Edinburgh",Scotland
poor,4,Thilina Kandamby,16,6,0,74,42,1022,Excellent,inning1,day,lost,"Grange Cricket Club, Raeburn Place, Edinburgh",Scotland
poor,5,Dinesh Chandimal,16,6,0,74,42,1022,Excellent,inning1,day,lost,"Grange Cricket Club, Raeburn Place, Edinburgh",Scotland
poor,6,Angelo Mathews,16,6,0,74,42,1022,Excellent,inning1,day,lost,"Grange Cricket Club, Raeburn Place, Edinburgh",Scotland
good,7,Jeevan Mendis,16,6,0,74,42,1022,Excellent,inning1,day,lost,"Grange Cricket Club, Raeburn Place, Edinburgh",Scotland
poor,8,Thisara Perera,16,6,0,74,42,1022,Excellent,inning1,day,lost,"Grange Cricket Club, Raeburn Place, Edinburgh",Scotland
good,9,Lasith Malinga,16,6,0,74,42,1022,Excellent,inning1,day,lost,"Grange Cricket Club, Raeburn Place, Edinburgh",Scotland
good,1,Upul Tharanga,27,15,5,67,19,1007,Good,inning1,day,won,Pallekele International Cricket Stadium,Australia
poor,2,Tillakaratne Dilshan,27,15,5,67,19,1007,Good,inning1,day,won,Pallekele International Cricket Stadium,Australia
poor,3,Kumar Sangakkara,27,15,5,67,19,1007,Good,inning1,day,won,Pallekele International Cricket Stadium,Australia
poor,4,Mahela Jayawardene,27,15,5,67,19,1007,Good,inning1,day,won,Pallekele International Cricket Stadium,Australia
poor,5,Dinesh Chandimal,27,15,5,67,19,1007,Good,inning1,day,won,Pallekele International Cricket Stadium,Australia
poor,6,Angelo Mathews,27,15,5,67,19,1007,Good,inning1,day,won,Pallekele International Cricket Stadium,Australia
poor,7,Jeevan Mendis,27,15,5,67,19,1007,Good,inning1,day,won,Pallekele International Cricket Stadium,Australia
good,8,Suraj Randiv,27,15,5,67,19,1007,Good,inning1,day,won,Pallekele International Cricket Stadium,Australia
poor,9,Nuwan Kulasekara,27,15,5,67,19,1007,Good,inning1,day,won,Pallekele International Cricket Stadium,Australia
poor,10,Ajantha Mendis,27,15,5,67,19,1007,Good,inning1,day,won,Pallekele International Cricket Stadium,Australia
poor,11,Suranga Lakmal,27,15,5,67,19,1007,Good,inning1,day,won,Pallekele International Cricket Stadium,Australia
poor,1,Upul Tharanga,28,26,0,79,26,1010,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Australia
poor,2,Tillakaratne Dilshan,28,26,0,79,26,1010,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Australia
good,3,Kumar Sangakkara,28,26,0,79,26,1010,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Australia
poor,4,Mahela Jayawardene,28,26,0,79,26,1010,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Australia
poor,5,Dinesh Chandimal,28,26,0,79,26,1010,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Australia
poor,6,Angelo Mathews,28,26,0,79,26,1010,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Australia
poor,7,Jeevan Mendis,28,26,0,79,26,1010,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Australia
good,8,Nuwan Kulasekara,28,26,0,79,26,1010,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Australia
poor,9,Lasith Malinga,28,26,0,79,26,1010,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Australia
poor,10,Rangana Herath,28,26,0,79,26,1010,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Australia
poor,11,Ajantha Mendis,28,26,0,79,26,1010,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Australia
best,1,Upul Tharanga,27,23,0,80,47,1010,Excellent,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Australia
good,2,Tillakaratne Dilshan,27,23,0,80,47,1010,Excellent,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Australia
good,3,Kumar Sangakkara,27,23,0,80,47,1010,Excellent,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Australia
poor,4,Dinesh Chandimal,27,23,0,80,47,1010,Excellent,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Australia
good,5,Mahela Jayawardene,27,23,0,80,47,1010,Excellent,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Australia
poor,6,Chamara Silva,27,23,0,80,47,1010,Excellent,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Australia
poor,7,Jeevan Mendis,27,23,0,80,47,1010,Excellent,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Australia
poor,8,Nuwan Kulasekara,27,23,0,80,47,1010,Excellent,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Australia
poor,9,Shaminda Eranga,27,23,0,80,47,1010,Excellent,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Australia
poor,10,Lasith Malinga,27,23,0,80,47,1010,Excellent,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Australia
poor,1,Upul Tharanga,29,17,3,72,25,1007,Good,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Australia
poor,2,Tillakaratne Dilshan,29,17,3,72,25,1007,Good,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Australia
poor,3,Kumar Sangakkara,29,17,3,72,25,1007,Good,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Australia
good,4,Mahela Jayawardene,29,17,3,72,25,1007,Good,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Australia
poor,5,Chamara Silva,29,17,3,72,25,1007,Good,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Australia
poor,6,Angelo Mathews,29,17,3,72,25,1007,Good,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Australia
poor,7,Nuwan Kulasekara,29,17,3,72,25,1007,Good,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Australia
poor,8,Shaminda Eranga,29,17,3,72,25,1007,Good,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Australia
poor,9,Seekkuge Prasanna,29,17,3,72,25,1007,Good,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Australia
poor,10,Lasith Malinga,29,17,3,72,25,1007,Good,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Australia
poor,11,Ajantha Mendis,29,17,3,72,25,1007,Good,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Australia
poor,1,Upul Tharanga,27,15,2,79,22,1009,Excellent,inning2,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Australia
poor,2,Tillakaratne Dilshan,27,15,2,79,22,1009,Excellent,inning2,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Australia
poor,3,Kumar Sangakkara,27,15,2,79,22,1009,Excellent,inning2,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Australia
good,4,Mahela Jayawardene,27,15,2,79,22,1009,Excellent,inning2,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Australia
good,5,Chamara Silva,27,15,2,79,22,1009,Excellent,inning2,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Australia
poor,6,Angelo Mathews,27,15,2,79,22,1009,Excellent,inning2,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Australia
poor,7,Jeevan Mendis,27,15,2,79,22,1009,Excellent,inning2,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Australia
poor,8,Shaminda Eranga,27,15,2,79,22,1009,Excellent,inning2,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Australia
poor,1,Upul Tharanga,27,12,0,42,0,1015,Excellent,inning1,day,won,Dubai International Cricket Stadium,Pakistan
poor,2,Tillakaratne Dilshan,27,12,0,42,0,1015,Excellent,inning1,day,won,Dubai International Cricket Stadium,Pakistan
poor,3,Kumar Sangakkara,27,12,0,42,0,1015,Excellent,inning1,day,won,Dubai International Cricket Stadium,Pakistan
good,4,Dinesh Chandimal,27,12,0,42,0,1015,Excellent,inning1,day,won,Dubai International Cricket Stadium,Pakistan
poor,5,Mahela Jayawardene,27,12,0,42,0,1015,Excellent,inning1,day,won,Dubai International Cricket Stadium,Pakistan
poor,6,Angelo Mathews,27,12,0,42,0,1015,Excellent,inning1,day,won,Dubai International Cricket Stadium,Pakistan
poor,7,Kosala Kulasekara,27,12,0,42,0,1015,Excellent,inning1,day,won,Dubai International Cricket Stadium,Pakistan
poor,8,Seekkuge Prasanna,27,12,0,42,0,1015,Excellent,inning1,day,won,Dubai International Cricket Stadium,Pakistan
poor,9,Lasith Malinga,27,12,0,42,0,1015,Excellent,inning1,day,won,Dubai International Cricket Stadium,Pakistan
poor,10,Suranga Lakmal,27,12,0,42,0,1015,Excellent,inning1,day,won,Dubai International Cricket Stadium,Pakistan
poor,11,Dilhara Fernando,27,12,0,42,0,1015,Excellent,inning1,day,won,Dubai International Cricket Stadium,Pakistan
good,1,Upul Tharanga,28,12,0,48,0,1014,Excellent,inning1,day,won,Dubai International Cricket Stadium,Pakistan
poor,2,Tillakaratne Dilshan,28,12,0,48,0,1014,Excellent,inning1,day,won,Dubai International Cricket Stadium,Pakistan
poor,3,Kumar Sangakkara,28,12,0,48,0,1014,Excellent,inning1,day,won,Dubai International Cricket Stadium,Pakistan
poor,4,Dinesh Chandimal,28,12,0,48,0,1014,Excellent,inning1,day,won,Dubai International Cricket Stadium,Pakistan
good,5,Mahela Jayawardene,28,12,0,48,0,1014,Excellent,inning1,day,won,Dubai International Cricket Stadium,Pakistan
poor,6,Angelo Mathews,28,12,0,48,0,1014,Excellent,inning1,day,won,Dubai International Cricket Stadium,Pakistan
poor,7,Jeevan Mendis,28,12,0,48,0,1014,Excellent,inning1,day,won,Dubai International Cricket Stadium,Pakistan
poor,8,Thisara Perera,28,12,0,48,0,1014,Excellent,inning1,day,won,Dubai International Cricket Stadium,Pakistan
poor,9,Lasith Malinga,28,12,0,48,0,1014,Excellent,inning1,day,won,Dubai International Cricket Stadium,Pakistan
poor,1,Upul Tharanga,27,13,0,70,0,1014,Excellent,inning2,night,lost,Dubai International Cricket Stadium,Pakistan
good,2,Tillakaratne Dilshan,27,13,0,70,0,1014,Excellent,inning2,night,lost,Dubai International Cricket Stadium,Pakistan
good,3,Kumar Sangakkara,27,13,0,70,0,1014,Excellent,inning2,night,lost,Dubai International Cricket Stadium,Pakistan
poor,4,Dinesh Chandimal,27,13,0,70,0,1014,Excellent,inning2,night,lost,Dubai International Cricket Stadium,Pakistan
poor,5,Mahela Jayawardene,27,13,0,70,0,1014,Excellent,inning2,night,lost,Dubai International Cricket Stadium,Pakistan
good,6,Angelo Mathews,27,13,0,70,0,1014,Excellent,inning2,night,lost,Dubai International Cricket Stadium,Pakistan
poor,7,Lasith Malinga,27,13,0,70,0,1014,Excellent,inning2,night,lost,Dubai International Cricket Stadium,Pakistan
poor,8,Jeevan Mendis,27,13,0,70,0,1014,Excellent,inning2,night,lost,Dubai International Cricket Stadium,Pakistan
poor,9,Thisara Perera,27,13,0,70,0,1014,Excellent,inning2,night,lost,Dubai International Cricket Stadium,Pakistan
poor,10,Seekkuge Prasanna,27,13,0,70,0,1014,Excellent,inning2,night,lost,Dubai International Cricket Stadium,Pakistan
poor,11,Dilhara Fernando,27,13,0,70,0,1014,Excellent,inning2,night,lost,Dubai International Cricket Stadium,Pakistan
poor,1,Upul Tharanga,29,17,0,54,3,1015,Excellent,inning2,night,lost,Sharjah Cricket Stadium,Pakistan
poor,2,Tillakaratne Dilshan,29,17,0,54,3,1015,Excellent,inning2,night,lost,Sharjah Cricket Stadium,Pakistan
good,3,Kumar Sangakkara,29,17,0,54,3,1015,Excellent,inning2,night,lost,Sharjah Cricket Stadium,Pakistan
poor,4,Dinesh Chandimal,29,17,0,54,3,1015,Excellent,inning2,night,lost,Sharjah Cricket Stadium,Pakistan
good,5,Mahela Jayawardene,29,17,0,54,3,1015,Excellent,inning2,night,lost,Sharjah Cricket Stadium,Pakistan
