"balls","maidens","runs","wickets","dots","fours","sixes","econ","wides","no_balls","player_name","temp","feels","gust","wind","rain","humidity","cloud","pressure","viscosity","inning","result","bowling_session","toss","venue_name","opposition_name","season_id"
"60","2","22","5","50","1","0","2.2","3","0","Nuwan Kulasekara","28","30","28","24","0","62","11","1007","Excellent","inning2","won","day","lost","Brisbane Cricket Ground, Woolloongabba, Brisbane","Australia","7"
"42","2","14","3","34","1","0","2","0","0","Lasith Malinga","28","30","28","24","0","62","11","1007","Excellent","inning2","won","day","lost","Brisbane Cricket Ground, Woolloongabba, Brisbane","Australia","7"
"18","0","14","0","10","2","0","4.67","0","0","Thisara Perera","28","30","28","24","0","62","11","1007","Excellent","inning2","won","day","lost","Brisbane Cricket Ground, Woolloongabba, Brisbane","Australia","7"
"16","0","12","1","11","2","0","4.5","0","0","Shaminda Eranga","28","30","28","24","0","62","11","1007","Excellent","inning2","won","day","lost","Brisbane Cricket Ground, Woolloongabba, Brisbane","Australia","7"
"60","1","50","0","35","5","0","5","0","0","Angelo Mathews","23","25","10","8","1","82","91","1015","Excellent","inning2","n/r","day","lost","Sydney Cricket Ground","Australia","7"
"60","2","30","3","45","2","0","3","1","0","Nuwan Kulasekara","23","25","10","8","1","82","91","1015","Excellent","inning2","n/r","day","lost","Sydney Cricket Ground","Australia","7"
"60","2","33","2","44","4","0","3.3","1","0","Lasith Malinga","23","25","10","8","1","82","91","1015","Excellent","inning2","n/r","day","lost","Sydney Cricket Ground","Australia","7"
"60","0","64","2","25","7","0","6.4","0","0","Thisara Perera","23","25","10","8","1","82","91","1015","Excellent","inning2","n/r","day","lost","Sydney Cricket Ground","Australia","7"
"60","0","37","2","35","2","0","3.7","0","0","Rangana Herath","23","25","10","8","1","82","91","1015","Excellent","inning2","n/r","day","lost","Sydney Cricket Ground","Australia","7"
"42","3","22","1","30","3","0","3.14","0","0","Tillakaratne Dilshan","16","16","20","15","0","63","64","1021","Excellent","inning2","lost","day","won","Bellerive Oval, Hobart","Australia","7"
"60","1","57","1","26","3","1","5.7","0","0","Nuwan Kulasekara","16","16","20","15","0","63","64","1021","Excellent","inning2","lost","day","won","Bellerive Oval, Hobart","Australia","7"
"42","0","44","0","17","5","0","6.29","0","0","Angelo Mathews","16","16","20","15","0","63","64","1021","Excellent","inning2","lost","day","won","Bellerive Oval, Hobart","Australia","7"
"60","1","49","1","29","4","0","4.9","1","0","Lasith Malinga","16","16","20","15","0","63","64","1021","Excellent","inning2","lost","day","won","Bellerive Oval, Hobart","Australia","7"
"60","2","34","0","35","2","0","3.4","0","0","Rangana Herath","16","16","20","15","0","63","64","1021","Excellent","inning2","lost","day","won","Bellerive Oval, Hobart","Australia","7"
"36","0","39","1","18","4","0","6.5","1","0","Thisara Perera","16","16","20","15","0","63","64","1021","Excellent","inning2","lost","day","won","Bellerive Oval, Hobart","Australia","7"
"60","0","51","2","28","3","1","5.1","1","1","Lasith Malinga","28","31","2","1","1","79","12","1010","Excellent","inning2","won","day","won","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Bangladesh","7"
"54","0","67","1","23","7","1","7.44","2","0","Nuwan Kulasekara","28","31","2","1","1","79","12","1010","Excellent","inning2","won","day","won","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Bangladesh","7"
"48","0","45","1","26","7","0","5.63","1","0","Thisara Perera","28","31","2","1","1","79","12","1010","Excellent","inning2","won","day","won","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Bangladesh","7"
"54","1","36","2","32","4","0","4","0","0","Angelo Mathews","28","31","2","1","1","79","12","1010","Excellent","inning2","won","day","won","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Bangladesh","7"
"60","0","46","1","36","0","2","4.6","2","0","Sachithra Senanayake","28","31","2","1","1","79","12","1010","Excellent","inning2","won","day","won","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Bangladesh","7"
"24","0","12","0","13","0","0","3","0","0","Tillakaratne Dilshan","28","31","2","1","1","79","12","1010","Excellent","inning2","won","day","won","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Bangladesh","7"
"24","1","29","0","14","4","0","7.25","1","0","Nuwan Kulasekara","25","27","5","3","1","89","75","1011","Excellent","inning1","lost","night","won","Pallekele International Cricket Stadium","Bangladesh","7"
"36","0","29","2","23","4","0","4.83","2","0","Lasith Malinga","25","27","5","3","1","89","75","1011","Excellent","inning1","lost","night","won","Pallekele International Cricket Stadium","Bangladesh","7"
"30","0","39","2","11","6","0","7.8","0","0","Angelo Mathews","25","27","5","3","1","89","75","1011","Excellent","inning1","lost","night","won","Pallekele International Cricket Stadium","Bangladesh","7"
"36","0","26","2","19","2","0","4.33","1","0","Sachithra Senanayake","25","27","5","3","1","89","75","1011","Excellent","inning1","lost","night","won","Pallekele International Cricket Stadium","Bangladesh","7"
"30","0","44","0","10","7","0","8.8","1","0","Thisara Perera","25","27","5","3","1","89","75","1011","Excellent","inning1","lost","night","won","Pallekele International Cricket Stadium","Bangladesh","7"
"60","2","34","4","44","4","0","3.4","2","0","Lasith Malinga","17","17","17","13","0","61","0","1015","Excellent","inning1","lost","day","won","Sophia Gardens, Cardiff","New Zealand","8"
"48","0","45","2","27","6","0","5.63","1","0","Shaminda Eranga","17","17","17","13","0","61","0","1015","Excellent","inning1","lost","day","won","Sophia Gardens, Cardiff","New Zealand","8"
"60","0","36","1","36","2","0","3.6","0","0","Rangana Herath","17","17","17","13","0","61","0","1015","Excellent","inning1","lost","day","won","Sophia Gardens, Cardiff","New Zealand","8"
"39","1","12","1","30","0","0","1.85","1","0","Tillakaratne Dilshan","17","17","17","13","0","61","0","1015","Excellent","inning1","lost","day","won","Sophia Gardens, Cardiff","New Zealand","8"
"12","0","4","0","9","0","0","2","0","0","Thisara Perera","17","17","17","13","0","61","0","1015","Excellent","inning1","lost","day","won","Sophia Gardens, Cardiff","New Zealand","8"
"60","0","42","1","35","4","0","4.2","0","0","Nuwan Kulasekara","16","16","32","25","0","77","100","1010","Excellent","inning2","won","day","won","Kennington Oval, London","England","8"
"60","2","58","2","30","7","0","5.8","1","0","Lasith Malinga","16","16","32","25","0","77","100","1010","Excellent","inning2","won","day","won","Kennington Oval, London","England","8"
"60","0","80","2","20","5","3","8","2","0","Shaminda Eranga","16","16","32","25","0","77","100","1010","Excellent","inning2","won","day","won","Kennington Oval, London","England","8"
"36","0","28","0","18","2","0","4.67","0","0","Angelo Mathews","16","16","32","25","0","77","100","1010","Excellent","inning2","won","day","won","Kennington Oval, London","England","8"
"60","0","46","2","18","0","0","4.6","0","0","Rangana Herath","16","16","32","25","0","77","100","1010","Excellent","inning2","won","day","won","Kennington Oval, London","England","8"
"24","0","29","0","5","2","0","7.25","0","0","Tillakaratne Dilshan","16","16","32","25","0","77","100","1010","Excellent","inning2","won","day","won","Kennington Oval, London","England","8"
"48","1","40","1","31","7","0","5","1","0","Shaminda Eranga","17","17","27","18","0","65","31","1013","Excellent","inning1","won","day","lost","Kennington Oval, London","Australia","8"
"54","0","42","3","33","4","1","4.67","3","0","Nuwan Kulasekara","17","17","27","18","0","65","31","1013","Excellent","inning1","won","day","lost","Kennington Oval, London","Australia","8"
"54","0","60","1","22","4","0","6.67","5","1","Lasith Malinga","17","17","27","18","0","65","31","1013","Excellent","inning1","won","day","lost","Kennington Oval, London","Australia","8"
"60","0","48","2","31","2","1","4.8","3","0","Rangana Herath","17","17","27","18","0","65","31","1013","Excellent","inning1","won","day","lost","Kennington Oval, London","Australia","8"
"18","0","21","1","9","4","0","7","0","0","Angelo Mathews","17","17","27","18","0","65","31","1013","Excellent","inning1","won","day","lost","Kennington Oval, London","Australia","8"
"21","0","11","1","12","0","0","3.14","0","0","Tillakaratne Dilshan","17","17","27","18","0","65","31","1013","Excellent","inning1","won","day","lost","Kennington Oval, London","Australia","8"
"60","0","45","0","39","6","0","4.5","3","0","Nuwan Kulasekara","18","18","16","10","1","89","76","1010","Excellent","inning1","lost","day","lost","Sophia Gardens, Cardiff","India","8"
"48","0","54","0","22","5","1","6.75","1","0","Lasith Malinga","18","18","16","10","1","89","76","1010","Excellent","inning1","lost","day","lost","Sophia Gardens, Cardiff","India","8"
"36","0","25","0","22","3","0","4.17","0","0","Thisara Perera","18","18","16","10","1","89","76","1010","Excellent","inning1","lost","day","lost","Sophia Gardens, Cardiff","India","8"
"24","0","10","1","17","0","0","2.5","0","0","Angelo Mathews","18","18","16","10","1","89","76","1010","Excellent","inning1","lost","day","lost","Sophia Gardens, Cardiff","India","8"
"24","0","14","0","14","0","0","3.5","1","0","Rangana Herath","18","18","16","10","1","89","76","1010","Excellent","inning1","lost","day","lost","Sophia Gardens, Cardiff","India","8"
"18","0","28","1","5","1","1","9.33","0","0","Jeevan Mendis","18","18","16","10","1","89","76","1010","Excellent","inning1","lost","day","lost","Sophia Gardens, Cardiff","India","8"
"42","0","34","0","27","4","1","4.86","1","0","Lasith Malinga","28","32","28","15","4","80","49","1011","Good","inning1","lost","day","lost","Sabina Park, Kingston, Jamaica","West Indies","8"
"48","1","39","1","34","5","2","4.88","0","0","Nuwan Kulasekara","28","32","28","15","4","80","49","1011","Good","inning1","lost","day","lost","Sabina Park, Kingston, Jamaica","West Indies","8"
"60","0","53","1","37","2","3","5.3","3","0","Ajantha Mendis","28","32","28","15","4","80","49","1011","Good","inning1","lost","day","lost","Sabina Park, Kingston, Jamaica","West Indies","8"
"30","0","28","0","14","2","1","5.6","0","0","Angelo Mathews","28","32","28","15","4","80","49","1011","Good","inning1","lost","day","lost","Sabina Park, Kingston, Jamaica","West Indies","8"
"36","0","37","1","21","4","2","6.17","0","0","Rangana Herath","28","32","28","15","4","80","49","1011","Good","inning1","lost","day","lost","Sabina Park, Kingston, Jamaica","West Indies","8"
"11","1","7","0","9","0","1","3.82","0","0","Jeevan Mendis","28","32","28","15","4","80","49","1011","Good","inning1","lost","day","lost","Sabina Park, Kingston, Jamaica","West Indies","8"
"54","0","37","1","34","5","0","4.11","1","0","Nuwan Kulasekara","29","33","24","20","0","71","38","1014","Excellent","inning1","won","day","lost","Sabina Park, Kingston, Jamaica","India","8"
"48","2","23","1","31","1","0","2.88","0","0","Angelo Mathews","29","33","24","20","0","71","38","1014","Excellent","inning1","won","day","lost","Sabina Park, Kingston, Jamaica","India","8"
"60","0","46","2","32","4","0","4.6","2","0","Sachithra Senanayake","29","33","24","20","0","71","38","1014","Excellent","inning1","won","day","lost","Sabina Park, Kingston, Jamaica","India","8"
"60","0","37","3","32","1","1","3.7","0","0","Rangana Herath","29","33","24","20","0","71","38","1014","Excellent","inning1","won","day","lost","Sabina Park, Kingston, Jamaica","India","8"
"47","0","40","2","26","4","0","5.11","1","0","Lasith Malinga","29","33","24","20","0","71","38","1014","Excellent","inning1","won","day","lost","Sabina Park, Kingston, Jamaica","India","8"
"11","0","8","0","6","1","0","4.36","0","0","Nuwan Kulasekara","28","31","18","12","2","76","24","1011","Excellent","inning1","won","day","lost","Queen's Park Oval, Port of Spain, Trinidad","West Indies","8"
"48","0","46","3","30","7","1","5.75","1","0","Shaminda Eranga","28","31","18","12","2","76","24","1011","Excellent","inning1","won","day","lost","Queen's Park Oval, Port of Spain, Trinidad","West Indies","8"
"25","0","16","0","12","1","0","3.84","0","0","Lahiru Thirimanne","28","31","18","12","2","76","24","1011","Excellent","inning1","won","day","lost","Queen's Park Oval, Port of Spain, Trinidad","West Indies","8"
"48","1","29","4","34","1","1","3.63","2","0","Angelo Mathews","28","31","18","12","2","76","24","1011","Excellent","inning1","won","day","lost","Queen's Park Oval, Port of Spain, Trinidad","West Indies","8"
"54","0","41","0","29","1","2","4.56","0","0","Sachithra Senanayake","28","31","18","12","2","76","24","1011","Excellent","inning1","won","day","lost","Queen's Park Oval, Port of Spain, Trinidad","West Indies","8"
"48","2","42","2","27","5","0","5.25","2","0","Lasith Malinga","28","31","18","12","2","76","24","1011","Excellent","inning1","won","day","lost","Queen's Park Oval, Port of Spain, Trinidad","West Indies","8"
"12","0","8","0","9","0","1","4","0","0","Jeevan Mendis","28","31","18","12","2","76","24","1011","Excellent","inning1","won","day","lost","Queen's Park Oval, Port of Spain, Trinidad","West Indies","8"
"36","0","27","0","21","3","0","4.5","1","0","Shaminda Eranga","29","32","13","9","0","70","18","1015","Excellent","inning2","lost","day","won","Queen's Park Oval, Port of Spain, Trinidad","India","8"
"48","0","40","0","25","4","0","5","1","2","Dilhara Lokuhettige","29","32","13","9","0","70","18","1015","Excellent","inning2","lost","day","won","Queen's Park Oval, Port of Spain, Trinidad","India","8"
"30","1","5","1","25","0","0","1","0","0","Angelo Mathews","29","32","13","9","0","70","18","1015","Excellent","inning2","lost","day","won","Queen's Park Oval, Port of Spain, Trinidad","India","8"
"18","1","7","0","14","1","0","2.33","0","0","Lasith Malinga","29","32","13","9","0","70","18","1015","Excellent","inning2","lost","day","won","Queen's Park Oval, Port of Spain, Trinidad","India","8"
"36","0","32","2","17","0","2","5.33","0","0","Rangana Herath","29","32","13","9","0","70","18","1015","Excellent","inning2","lost","day","won","Queen's Park Oval, Port of Spain, Trinidad","India","8"
"6","0","4","0","3","0","0","4","1","0","Jeevan Mendis","29","32","13","9","0","70","18","1015","Excellent","inning2","lost","day","won","Queen's Park Oval, Port of Spain, Trinidad","India","8"
"58","2","50","2","37","4","2","5.17","1","0","Shaminda Eranga","29","32","24","16","0","70","7","1012","Excellent","inning1","lost","day","lost","Queen's Park Oval, Port of Spain, Trinidad","India","8"
"60","1","33","1","41","1","1","3.3","3","0","Suranga Lakmal","29","32","24","16","0","70","7","1012","Excellent","inning1","lost","day","lost","Queen's Park Oval, Port of Spain, Trinidad","India","8"
"60","1","38","1","38","3","0","3.8","0","0","Angelo Mathews","29","32","24","16","0","70","7","1012","Excellent","inning1","lost","day","lost","Queen's Park Oval, Port of Spain, Trinidad","India","8"
"60","1","58","1","34","7","1","5.8","3","0","Lasith Malinga","29","32","24","16","0","70","7","1012","Excellent","inning1","lost","day","lost","Queen's Park Oval, Port of Spain, Trinidad","India","8"
