,batting_consistency,batting_form,batting_temp,batting_wind,batting_humidity,batting_cloud,batting_pressure,venue,opposition,season
5382,73.37378935919187,32.173374692229075,27,7,74,39,1010,39.16306257750351,39.11915148643289,11
5383,73.86124952601803,34.01918980846342,23,14,57,68,1008,54.25840387100291,57.56088572640159,11
5384,74.1419,45.48122050291475,27,9,78,52,1008,39.74898283793848,37.63396087401761,2
5385,70.93284298083529,28.664832091496763,27,9,78,29,1013,45.22537010129402,42.72035964060366,7
5386,72.1185,27.72023678810218,23,7,87,11,1010,39.0132195629332,37.47065394588778,9
5387,60.077005111263105,22.262503478934214,27,17,85,67,1015,52.47727653813212,37.927108035661696,8
5388,51.780364181824524,24.216220253866304,25,16,63,7,1011,41.984530562147185,29.9658123261106,13
5389,55.70477303551236,24.17393135026061,23,17,57,7,1011,90.18807749146016,41.34136987601208,7
5390,74.09305516896002,34.91848442041852,27,7,78,35,1009,41.76357714251058,35.10740197771021,10
5391,62.26369320901736,28.724438613979057,26,9,85,32,1011,31.4443772126038,39.617336800188085,3
5392,68.8008316800668,40.22546294412669,29,5,41,0,1011,38.17424168460414,45.472242036632274,6
5393,73.88469794608602,31.26548999206063,22,18,68,44,1008,56.21229734270595,29.45491018986988,9
5394,75.37743953072706,37.05805830440067,16,9,66,6,1020,62.95792755378756,44.97260366472875,16
5395,74.1419,44.95604259854822,27,9,79,48,1008,40.11857680919543,37.1152017545471,2
5396,40.24083051245678,29.820010662897754,30,31,67,21,1008,47.71051826398611,32.07572863055478,16
5397,54.62597726541851,24.47781632549011,15,18,78,45,1022,37.897544868317546,42.379544524038096,12
5398,57.55171906971768,24.70417472952011,15,17,80,44,1023,36.77353892857972,40.427965772301974,11
5399,50.1772,27.718035395259363,23,16,69,7,1010,37.72300368881578,28.0800220571683,17
5400,73.87762013633994,26.552972183460785,28,7,72,49,1008,52.15844107271222,58.083554353426095,7
5401,59.5604980610997,23.070293300235626,22,16,82,60,1016,55.95409985787332,39.960870075692455,10
5402,74.1419,47.05681207727321,25,9,85,29,1011,46.74565011966356,34.55800349313341,4
5403,43.455577362216495,30.329845138072635,28,30,74,10,1010,45.83007319882662,31.83925808973111,14
5404,58.882707406692646,24.130322183539416,15,15,78,53,1016,59.89645735046239,42.43387755419461,13
5405,70.53398631750905,29.299126535480795,24,9,77,58,1011,79.12078238424773,37.17108110036815,10
5406,40.715081808199095,34.61501565402035,29,31,67,23,1008,47.723136249469825,31.980234433571855,16
5407,73.6556889469855,32.176484710980006,25,16,72,25,1005,56.71751594043015,35.13901818951481,5
5408,74.1419,21.364210024398865,16,25,59,35,1017,57.4415,37.94550081846469,5
5409,72.1185,27.4201,25,2,82,50,1010,35.104,45.8996,11
5410,56.80481055556734,28.81758485386251,18,14,48,12,1011,50.966101206007345,28.278891367467708,16
5411,61.115548866935036,31.916524144761382,26,9,88,26,1012,35.091598995022956,61.082789428495275,3
5412,43.947836095809734,31.632259198192624,29,27,65,20,1008,47.041492347122634,31.62292184195664,14
5413,56.63306934981477,28.015002668516,23,5,87,85,1012,40.50324332514598,34.757053406174144,14
5414,29.736873168226552,0.0,20,2,66,46,1014,67.22558477553663,29.266150810620726,15
5415,51.807198658649554,17.930454197197108,28,20,66,8,1012,44.143439604691885,32.62928692137962,10
5416,73.16829212990767,31.47265711395534,21,22,67,32,1011,56.45792755547858,36.088152085582145,5
5417,72.1185,29.992555239677102,15,15,64,77,1015,37.3572476268366,45.8996,8
5418,73.14540493023323,46.22107200472036,24,26,79,4,1013,52.75259200872173,38.776317066158825,9
5419,36.679415983674076,15.471370712396372,28,33,74,12,1010,53.62950577299662,42.447183655373436,16
5420,63.51595248473193,27.733846039003105,27,9,84,34,1011,31.649913247335963,32.96067727313892,3
5421,74.1419,34.91859093300673,19,14,67,23,1018,57.23982631036083,36.73610376125215,10
5422,53.00880915392003,37.22897619803233,14,10,74,87,1023,62.34590360018656,33.452820997175436,11
5423,74.1419,43.036501931011756,29,4,44,0,1008,55.58385596525908,102.045,2
5424,55.00644622023976,21.582389653214197,25,4,88,84,1011,36.129773175328864,35.134884946917495,14
5425,53.32573261941755,38.84630566498676,14,11,76,89,1022,53.59074036398543,35.78302660116995,13
5426,50.1772,25.259642594645914,24,18,70,7,1010,38.547150382709134,29.119063345135217,16
5427,72.31093599827193,27.325242006189374,23,0,89,53,1010,36.96964199056104,45.39833817708212,10
5428,57.36626677849739,28.150781539369124,19,13,47,12,1011,52.634980223119754,28.66190480762419,15
5429,74.27192554135627,30.33782427934215,21,17,67,43,1008,56.2300554916772,29.199625176582973,10
5430,73.34972522981016,32.4315950149253,16,18,70,84,1016,33.62431960956356,42.69247550843263,9
5431,39.700835454940055,25.299624259841757,28,32,71,11,1009,47.95695377664396,32.603147992297345,17
5432,58.81544567953359,24.305740734628916,15,15,78,51,1016,59.841710686452366,42.69875302950089,13
5433,65.24322002624105,24.555457000489348,19,19,55,12,1014,109.81292559927572,44.997461334124054,11
5434,72.1185,27.4201,24,1,88,52,1010,35.104,45.8996,11
5435,57.436521885307506,27.088567364361896,19,18,76,5,1012,39.83395768054736,27.490886653666266,16
5436,60.23668625580565,24.334252639536288,28,5,44,0,1008,32.441606137741495,46.21092419020677,4
5437,55.69594375741367,21.518262376373542,21,16,52,17,1012,82.03533049365414,41.34811009497275,11
5438,74.09576713575903,34.90721344309504,26,6,79,36,1009,41.49762628044092,35.21938677791603,11
5439,74.1419,45.9018,21,8,45,5,1012,44.56722868435928,75.83073973963332,1
5440,70.43819484606352,26.883303468289203,22,9,87,6,1010,41.20678858012045,34.49745379113763,11
5441,65.26918055034962,27.627258253877688,26,7,86,39,1010,31.80997421019775,35.848383304811605,5
5442,73.25891220808015,34.02110782743173,26,21,77,21,1007,52.62820607655565,35.844193555473865,6
5443,55.540397023264674,30.25078636092678,18,15,52,13,1010,47.268796389321814,27.451132491541607,19
5444,74.1419,45.9018,22,6,43,4,1014,52.540062278251504,85.86348852159645,1
5445,43.285569617835606,45.66747173102031,23,12,53,0,1012,54.15870144201535,29.717707300008424,6
5446,48.4525121431078,29.962475197559286,32,4,38,13,1008,26.94792933246677,38.99694469651342,11
5447,72.85967467108728,34.53768576338164,26,22,78,19,1008,51.682142944019596,36.91898188774015,6
5448,62.01115702480695,31.94509255657802,26,9,88,26,1012,36.29905972759355,60.62761778496742,3
5449,72.1185,33.579241124457965,16,11,63,75,1020,41.7961033983787,45.8996,9
5450,61.5716668919885,19.542732652252543,23,17,82,62,1016,89.34251515538818,34.213073026945246,9
5451,74.1419,44.830437925852,23,8,48,3,1008,39.75518724567095,74.39369574501308,1
5452,50.45761192005466,36.014372075786014,27,18,85,18,1008,40.328730749462935,32.12658100589797,12
5453,47.33670073460309,8.269593837754513,25,11,38,4,1012,36.14847761637405,34.235425382369755,10
5454,60.762268791970875,39.17594097063392,27,21,79,48,1009,37.35729035101449,25.91414568578631,6
5455,60.30458003723587,38.36683555046305,25,11,57,5,1008,45.238242486836434,27.84037310214647,17
5456,74.1419,45.9018,21,7,45,5,1012,46.788906402266065,78.62642513250535,1
5457,74.19448811836618,41.17333845403894,19,15,71,5,1017,61.46072823269128,42.84882677747195,13
5458,60.51731196278359,31.72271977002767,26,8,87,25,1011,34.05050111153305,61.54801506706447,3
5459,74.1419,53.052343900607354,23,9,85,21,1011,53.90110075199785,33.97954919726579,7
5460,74.1419,38.442774185609885,25,16,77,26,1007,54.7206,33.5861166306312,6
5461,43.90681828905349,30.33230812408992,33,4,36,21,1009,25.603359195182776,33.77412635756179,14
5462,61.098849279902424,35.738300245644155,28,15,60,0,1010,80.33115908043551,35.17785316414575,7
5463,54.315205913778634,30.913057905420143,21,19,62,6,1016,73.67466796659546,25.139432674171466,6
5464,70.398532724072,21.41324488988482,18,22,75,8,1020,37.97682483573718,30.661032896588328,8
5465,64.86690955570751,30.467907997380554,24,9,87,24,1012,34.272043192455115,53.20231062706162,4
5466,64.13539292704401,25.746851706103627,18,10,84,47,1019,35.56220668160896,41.13423722413671,11
5467,53.04721614107052,30.73245025560251,19,19,62,7,1017,69.89066795690823,22.28116402338351,7
5468,72.31451018563584,28.162311545074985,23,13,58,66,1008,66.65975426920933,42.724077044263105,11
5469,72.79705805948377,29.843699699127626,26,17,78,33,1006,55.65821417687369,38.09156439345841,7
5470,49.8862033373365,38.761156179522246,14,12,79,92,1022,54.750909258602746,34.11442039728369,14
5471,72.1185,39.51560224689083,25,25,80,9,1011,52.42379735969765,38.9143,7
5472,42.43378823598043,48.41244738807449,22,8,50,0,1010,45.813052260761324,28.861941780651524,1
5473,59.48936259288985,21.836021968993464,26,17,84,67,1016,52.57196169506417,37.95632943582263,8
5474,71.87271920008895,39.72091403481445,27,10,85,35,1011,39.42454480234207,34.462404473757516,3
5475,72.1185,34.93592736645885,18,8,61,72,1021,49.51733582005673,45.34947799579424,10
5476,50.1772,29.286023082035452,22,15,68,7,1010,37.197354627445456,27.417311059488206,18
5477,70.17665449629227,32.46153741063939,27,8,81,35,1009,37.763553926813756,34.08286042471591,8
5478,49.666125767697,30.77922096045961,22,15,68,7,1010,37.379767740123114,27.155974138445018,18
5479,55.31469133716983,29.046062658271044,19,16,52,13,1010,47.23135926872316,27.99533788776354,17
5480,58.95339503108398,1.0758429102029963,22,7,38,2,1020,42.52571416739355,27.220767921066457,1
5481,65.48878571602772,27.485531071220084,18,15,70,82,1015,44.892295480096045,37.049989932480315,6
5482,62.37570397492982,25.692661811975977,24,5,48,0,1012,34.154238436165535,40.28941241944533,1
5483,50.24665240528819,34.114172785167426,27,12,85,20,1008,37.15234057533413,33.779763820443144,13
5484,57.13187269741328,28.42915542460076,20,12,46,20,1010,42.66316450972214,28.502006173177087,16
5485,73.69373072219894,43.59714142905609,27,11,76,53,1007,43.14712951761866,36.40368360631129,2
5486,59.92946688405472,25.156869408710676,29,5,41,0,1009,31.16633230455094,44.54188638834516,4
5487,74.47841132329073,31.49912217185217,23,18,72,31,1007,55.12269052653041,32.16981477324592,7
5488,47.76673748053656,45.05123600012343,25,10,55,0,1009,47.35362178959535,28.85825252554309,8
5489,59.32327359570548,23.441299869165324,27,9,87,77,1012,42.723942812901434,36.21315884696217,11
5490,72.94491366182262,27.54059319128881,24,6,83,18,1011,39.031772513104606,48.38479843660542,7
5491,45.65233128796498,28.997579330282655,25,11,73,14,1010,34.867853142948576,32.66963900449607,19
5492,45.69326672246829,6.144147305249032,26,14,35,4,1013,37.48236295657503,35.192687832830856,11
5493,52.69226535766065,30.378511392933365,20,15,60,10,1010,41.7057725343476,27.162648280681346,19
5494,70.88684038213395,42.40529209359035,27,13,83,38,1010,40.52703129625833,31.92803158636992,3
5495,58.7808,25.000557078228287,25,6,85,85,1012,41.4039021558403,32.90545331069852,11
5496,63.823010856014456,27.832190316466864,17,12,76,52,1013,62.748316339027404,42.09120817517712,13
5497,62.9666,36.392109803668404,26,23,81,54,1009,43.716004851129156,26.554655214804058,3
5498,46.221924323727876,35.87166821937907,27,24,80,15,1009,43.47221466603789,31.798867282556344,14
5499,65.65238754568263,23.883289862806805,25,10,88,63,1014,53.56124885797683,39.029865785117366,7
5500,62.733375778490924,25.217381925443515,17,14,71,56,1013,62.29519258562416,42.848107131207186,13
5501,27.955329339794776,4.7156220645079525,14,12,79,92,1022,41.374374113199,36.098049044809706,14
5502,73.64883737491229,41.398174657465844,22,6,45,8,1018,63.67686796771771,94.94150129600204,4
5503,67.94267636874187,29.55364787547979,27,9,80,28,1013,42.05041301907747,47.93211779608285,6
5504,62.26016789015358,26.466275337715157,24,13,51,26,1012,67.11042379146245,37.83275494202686,11
5505,74.1419,31.140319747702947,25,6,74,52,1008,61.61299276471152,49.40733693245896,9
5506,52.590767143516075,18.260222026515102,27,16,57,7,1012,44.165890755839115,32.363068723542796,9
5507,73.48655192023521,38.85969590560299,26,24,81,12,1010,46.90166577985279,38.73047790309153,7
5508,58.38324279330247,50.846020892100746,23,5,50,0,1011,37.548152074711204,27.533024459387164,1
5509,73.37448732512668,29.036130160961658,16,22,61,38,1014,57.55952868535466,34.95940440880607,8
5510,61.71751415043579,26.680156412959246,26,17,85,72,1009,48.41212400865506,31.50013606056877,6
5511,72.1185,33.10853585083098,26,19,79,19,1011,48.78179614167488,39.492534697532044,6
5512,41.287741671975915,5.466006904462544,29,27,65,8,1009,48.3919104784676,34.64368853393533,17
5513,56.37984570777971,33.011975112716144,27,5,86,30,1011,33.029084836211766,32.63435984172816,8
5514,26.570916008061147,0.0,17,22,62,90,1013,57.109406803378064,53.93004345929938,19
5515,40.51751573152471,27.50919688274358,29,8,78,22,1010,32.88835360288345,38.59863159833095,19
5516,50.50299792612128,28.089244143974195,27,16,78,55,1008,35.10482603471096,32.578059642456836,19
5517,50.45495696551569,30.762113801498977,22,14,67,6,1009,36.95031280228852,26.932860207708508,18
5518,72.1185,34.71342532381533,27,20,73,47,1007,56.1313,31.688364232395138,6
5519,62.71548388638771,25.643296560345515,17,14,80,40,1021,38.118672971365264,39.14580233411763,10
5520,62.9666,29.454253142168366,26,23,82,65,1009,51.775688934098525,29.3197929764662,3
5521,46.91857363942897,15.858631703175854,28,26,74,8,1011,44.54750823445167,35.31129813608767,12
5522,73.5618572166521,35.43446330372885,24,8,47,4,1017,44.480333157014044,41.294010995754896,11
5523,75.33243248569426,36.82448601498201,16,9,65,6,1020,62.32627078871605,44.81437905039521,16
5524,69.48808128326745,48.17262960103922,27,5,41,0,1012,40.55741125532438,39.542869321368336,7
5525,26.744778864498997,1.1540125996858743,14,12,79,90,1021,40.2112989684269,36.45648799607857,13
5526,60.1022,24.9015,22,10,42,13,1013,62.85817961371245,32.453157700489115,11
5527,73.27135980738042,33.13089058115681,32,11,44,1,1007,52.224999850334164,42.37546574432719,5
5528,52.50973228431182,18.76976887843676,28,19,62,8,1012,45.215101486868924,32.45235472577652,9
5529,67.5612703097679,29.192133074348124,28,10,48,0,1008,42.3035605812424,40.82915014048852,2
5530,72.10066377194893,29.81080540808996,21,10,49,6,1019,47.820219463671265,39.160456172947036,12
5531,68.30277830426668,14.848399139384448,24,11,58,4,1010,108.62391914081707,41.85525975169211,12
5532,73.5023676732339,26.737946388611498,23,0,92,56,1010,48.52041721793027,42.29486887489048,8
5533,61.19105321449974,25.328669334323386,18,21,80,4,1013,41.4065900425411,27.792408158053753,15
5534,53.165162455362,30.669557049590697,18,19,62,8,1017,68.62427539076972,22.5561003848425,7
5535,42.1493860141513,30.96059092178277,33,4,36,19,1009,24.90927511806952,34.085998562093444,15
5536,62.15536970556797,29.181351663625776,21,11,72,84,1020,52.33967026113142,32.60041177242107,6
5537,65.15344571867446,30.007643488200642,25,19,71,1,1010,103.25008076730427,39.19560097610884,6
5538,72.1185,27.4201,19,22,70,7,1013,120.931,43.25792396351347,11
5539,58.51524209290465,23.974117749383783,29,5,39,0,1009,30.749595383953842,42.042346125688155,5
5540,37.00470818854293,17.014431694909778,28,33,74,12,1010,53.15342671972061,41.60350205767551,16
5541,72.1185,27.777279211272848,28,7,70,38,1012,39.659425953209,43.79975610613571,9
5542,66.6083181620199,32.5471235004933,22,6,50,1,1011,33.63954860114388,47.023527991973,1
5543,56.176102023153994,21.508104962701545,26,5,37,1,1012,30.825572601701673,35.013183279876685,6
5544,74.1419,47.21359318528105,25,9,85,29,1011,46.93276270808593,34.54287711100246,5
5545,74.1419,39.759367533341695,26,18,75,28,1006,50.40822926034963,33.61427831265829,6
5546,72.33165005146321,32.09668710662864,30,14,47,0,1007,49.60258335513125,40.840765425925994,4
5547,74.58574262748785,34.20725304677068,31,6,39,5,1011,56.54676310307141,44.40091460354786,11
5548,3.2842124175150826,33.988151138964156,28,30,76,6,1009,36.213535475152575,32.03388141888518,20
5549,69.10362781035599,29.541645220919065,23,9,86,20,1011,35.6288464514422,39.146394689015345,8
5550,59.370205594436115,23.367900695125115,20,16,81,58,1016,57.06093266363211,40.65517692412983,11
5551,74.78880599094,36.246083589962176,17,11,67,15,1019,60.67499174103474,41.06725149654138,13
5552,63.304588099865136,28.153212515594674,30,5,45,0,1008,32.74661258680072,51.48658784319783,3
5553,61.16168203587523,40.735909266265814,23,15,59,1,1016,62.95354014260325,28.528656841241716,15
5554,59.98906037561886,22.769408009287854,21,9,39,8,1014,59.235094607064156,30.195131461789085,10
5555,72.18865409369137,35.48231830677909,27,20,73,49,1007,56.52101684260116,30.966350228142023,6
5556,72.1185,28.3124,27,11,78,32,1011,49.77709200676658,40.575670002037015,8
5557,64.35131834003246,24.376354854485964,22,18,77,70,1014,46.606092993150554,40.7833165953767,8
5558,62.58235620587841,42.29786478553842,29,9,59,0,1008,44.19841167626517,28.02590256757491,17
5559,73.54653878698996,30.40240131283886,21,10,50,6,1019,46.26003137451216,40.20067425199608,12
5560,36.78175640978759,15.956834292850832,28,33,74,12,1010,53.47972618268757,42.18175235108705,16
5561,63.97169085427306,28.361096572692144,27,9,84,35,1010,31.686906043447173,32.69431845483934,3
5562,74.1419,32.67360607275101,24,6,74,53,1008,63.85310793680398,45.99253801586714,9
5563,61.166667878285836,20.345304933326943,27,18,85,67,1016,71.74130733311017,34.98687718438718,8
5564,74.1419,20.06191689711002,16,26,59,36,1016,57.39936090231853,37.9784330452035,5
5565,73.27980678260217,33.36818233182228,18,10,41,9,1011,80.34060476820562,44.204530559799714,11
5566,72.9960943230096,31.248485188105903,27,12,80,36,1007,49.849044898866985,38.05907329558146,9
5567,49.75997911774742,15.967163600159319,28,25,74,8,1011,42.02708857791383,33.33063311540127,12
5568,61.31705613288614,25.412584170915007,24,14,50,28,1011,67.80137397811346,38.078413524793056,10
5569,60.78629428625713,23.5303878453129,26,19,84,67,1014,53.04544606788022,36.08233893499196,6
5570,74.35907113848313,38.03089651502454,18,18,75,86,1016,34.475124154546705,39.02659731919998,12
5571,72.2822315545805,28.040085383456017,23,13,58,66,1008,66.64718037526951,42.76108404649805,11
5572,72.1185,28.398797849815416,26,15,80,35,1006,56.49383153596451,40.4249,7
5573,45.450730770303466,7.23430185591502,29,21,39,5,1013,43.07468477952489,35.85585984430899,12
5574,74.59718171479459,42.02607740076664,21,6,39,5,1015,71.2555459338124,82.27637915200803,5
5575,72.81801837338499,40.997147854669066,27,10,85,35,1011,40.35029562893165,34.67394279242268,3
5576,67.48700299462548,28.00825133763561,19,21,55,33,1014,62.39186845873706,38.55588442571359,7
5577,56.07884441738226,35.40678572612518,25,3,86,24,1011,35.18872588597875,34.843372091243324,11
5578,72.49191441880225,46.2389027262311,23,24,77,2,1014,58.04290823602173,39.62201552923332,9
5579,72.1185,35.79039485475283,17,7,62,73,1023,47.57711070791838,45.62240886517841,10
5580,75.15259301459854,45.97500842580045,25,21,82,12,1011,45.32806799631665,37.4302954171735,9
5581,74.58152721998526,42.15934099853592,21,6,39,5,1015,71.0541801990522,82.95610724649582,5
5582,42.75549823471981,25.192979662531695,28,11,78,20,1011,34.590040582516124,37.5621621778085,17
5583,55.38856269905251,30.257595401447592,18,15,52,13,1010,46.97223075726314,27.435753355200816,19
5584,48.56247777364168,19.429590453082497,28,26,74,8,1011,42.659489191893634,32.75139617094703,12
5585,58.7808,17.089102299156114,16,12,74,48,1016,60.67415300088336,40.82680071790869,11
5586,61.1599391385497,25.933759456745506,19,13,83,40,1019,33.91370568067645,36.416062131110515,8
5587,50.904010958247994,13.845480135317283,25,5,40,3,1012,32.63661358799995,32.51530325072225,9
5588,55.88993149083336,24.717102485366937,27,17,82,62,1012,45.340730518480534,35.69110096833431,13
5589,43.03997513506536,28.946756290063263,28,9,80,22,1010,33.83050670932293,37.5651718498385,17
5590,72.59703921312662,45.542096365573336,29,6,39,0,1012,43.75368030634521,43.27630471733625,9
5591,72.1185,33.165032151664946,19,9,60,71,1018,53.53847812655793,44.783825145119984,10
5592,67.18713664890329,29.778229216767826,24,9,86,23,1012,34.53823703504224,49.114035848508735,5
5593,74.1419,44.07743597741222,27,4,42,1,1012,59.149671994480514,102.045,2
5594,52.81707221722602,26.536482861732296,27,17,79,58,1010,39.89676943520121,34.01813420914668,16
5595,74.1419,34.548390757876625,26,9,78,34,1008,44.812502868276034,34.606237878711184,9
5596,73.04349774277861,34.29983502502289,26,21,78,20,1008,52.117743845544574,36.42411135491565,6
5597,73.6348907655301,33.79766370045213,20,12,66,21,1015,58.84205224629144,37.85653843404755,9
5598,51.318932467912404,26.022348930530196,24,16,64,7,1010,40.490361441628046,29.085666835319785,14
5599,61.48941043540408,22.991400786498133,19,19,55,12,1014,103.74260781201914,44.50490586159709,11
5600,37.30044698607135,24.76362148179515,22,25,68,55,1012,42.754799232141586,48.701441793391275,20
5601,64.89247733457456,25.11164793355431,19,18,84,4,1013,41.907100616749766,29.6265372522111,14
5602,42.83637987928002,28.800772025245806,28,8,80,22,1010,33.73666184985886,37.67211310544059,17
5603,50.1772,20.23474466830934,26,22,72,7,1011,40.23168713050163,31.242839664354914,14
5604,73.86242684214595,40.78560532382144,27,9,83,34,1011,42.31495824904567,35.75522206186583,3
5605,72.1185,29.109516526737576,26,11,73,27,1006,59.47605776189173,40.4249,6
5606,59.915202790367786,26.93292076647366,23,15,77,82,1016,54.40257721805501,28.6174087413409,4
5607,62.55198239715728,26.904575661764945,26,23,83,67,1010,53.67043949604726,31.173006002150537,3
5608,42.98877875215437,0.0,21,3,66,42,1015,64.52375172874055,32.15273145778156,9
5609,59.485760341645566,23.187179156920894,27,11,87,74,1013,44.826531634476744,36.58264588661768,10
5610,74.78511901057702,30.241819890916993,22,17,70,33,1007,55.489169295404785,30.987425581234465,9
5611,60.1022,24.9015,24,12,48,25,1011,68.38172854442004,37.5381208057648,11
5612,62.52251562192241,30.942687448511776,26,7,86,24,1011,35.620906199511786,61.30752831013533,3
5613,72.1185,32.16406965464012,15,12,64,76,1018,40.04469771404556,45.8996,8
5614,45.877653525605574,0.0,21,4,66,42,1016,63.89983249854508,32.88035822834809,8
5615,74.07307898805271,26.62149660503585,26,3,80,16,1010,44.89783536976656,59.76355564888541,6
5616,50.572625028468785,28.943533641825205,22,15,66,7,1010,38.07373185850678,27.662142816996575,17
5617,74.91716399679925,45.60931557075119,22,19,79,83,1012,39.39563930108836,34.90869519579877,15
5618,57.97822831288644,25.61373283894055,22,11,38,8,1014,59.68926473189436,31.04313783166923,11
5619,53.34148831734551,29.008072324451923,21,16,71,6,1010,38.11870170109778,27.162019859473126,18
5620,61.993868788669126,45.72776895617792,27,7,56,0,1009,41.52169117086347,27.830555393645362,11
5621,72.47273337814865,35.42408163227436,27,18,73,50,1007,58.099121212021494,32.37168205261172,6
5622,29.81246546975288,3.5109716721344624,15,10,80,90,1020,38.96982570208611,36.171418931744,14
5623,74.42377587422897,34.06255442596818,18,10,40,7,1012,82.58806549213327,45.145083344811624,11
5624,62.237378628542025,27.514324626764786,25,22,81,71,1010,53.95709315334721,29.684961650079654,3
5625,61.066343742956086,3.772485354773927,20,7,65,39,1016,60.45100308497295,35.073522575634186,5
5626,54.417576354162954,34.91763550821348,27,13,87,22,1008,37.34163483600236,32.34498307631289,10
5627,69.57548619075976,33.3599331091451,25,19,73,49,1008,56.962192873530526,32.94280281419774,7
5628,72.38590858805125,27.288285566016445,28,7,67,45,1011,37.69649150359115,47.75171570445071,10
5629,62.038112222423436,24.742001395761317,16,11,81,53,1014,59.26597176203059,42.344132044934994,12
5630,38.10348461252443,47.75172810613556,22,9,50,0,1010,48.0569865028088,29.222745058961923,1
5631,50.65871069241418,28.606578504989848,23,15,66,7,1010,38.35248716922454,27.826344597365974,17
5632,37.782929259044145,9.244519736970794,30,31,67,12,1008,48.83222141110861,34.476388955600456,19
5633,71.07852763165639,38.64868825940948,27,10,85,35,1011,38.64677674571365,34.28468089816347,3
5634,49.68381289909354,37.45214139591809,27,2,86,25,1011,35.094014081978216,33.103704209064446,13
5635,53.42967998126274,34.46324189355792,17,12,77,90,1020,54.811888966220515,31.82282609794474,10
5636,59.38199408075556,24.56804912865616,15,15,79,48,1019,49.253549613062745,40.94988748645231,12
5637,73.12205173030154,35.04042727342334,24,9,56,11,1013,56.540439953826876,87.3521587797009,7
5638,74.92949279255406,38.98652362281373,17,11,68,6,1019,62.9362083682815,44.2418480315797,15
5639,72.40523023627162,28.505831800072105,23,12,59,66,1008,66.69509357133008,42.62006776608535,11
5640,56.82496309657254,32.88429185950525,27,12,86,25,1009,35.47209685029679,32.38001861546029,8
5641,60.43448594918039,27.556747329256257,22,13,75,88,1018,52.24537128970388,29.4451400524489,5
5642,67.72583546422777,25.58985952112117,19,23,78,5,1013,113.82758438455747,41.44693496134671,11
5643,68.17935439271714,40.654264944032484,21,12,62,2,1017,62.484217669734605,36.31150078469806,17
5644,73.4250933299947,33.80608420615839,26,20,77,23,1007,53.0220012941873,35.39681695801764,6
5645,75.3509484321085,35.60941139835194,31,5,39,4,1011,56.98677314078063,49.54735016138107,10
5646,73.46827108074521,33.27835980305037,32,11,43,2,1008,52.592771648452086,42.633337424209515,6
5647,69.28928667175877,30.804251970668528,27,7,39,6,1012,58.090162280955354,39.3278676199288,11
5648,73.16425010685825,32.60554770567852,17,20,63,29,1018,57.87137798256806,37.92379882386387,8
5649,73.57618084762669,42.71859485521867,27,10,84,35,1010,41.45218771134699,34.44148067120811,3
5650,33.224872279757726,27.573881167145693,22,31,63,42,1012,47.7591894282163,48.86726445074233,18
5651,73.77949395312433,35.36422709878923,17,16,72,85,1019,34.89707182403352,41.57300381074574,10
5652,69.0194974558016,24.890470556022162,24,6,90,61,1012,54.02107063698002,39.664114299565725,7
5653,28.8252535660688,29.335922758485296,29,14,78,17,1010,33.56662903474947,36.72041607568365,19
5654,72.34642538458453,27.3077481276146,28,7,66,45,1011,37.31370697797814,47.478248566631166,10
5655,73.19820667282646,26.88787728799194,23,8,73,19,1014,51.068553118593876,65.96778756352938,8
5656,65.06363401067092,42.31185851654604,27,20,79,48,1009,38.11213346022151,27.063490186993583,3
5657,45.582819501694594,15.807610498501603,28,27,74,9,1011,45.73236587294678,36.242415330390166,13
5658,65.13166883326535,32.044631697260435,26,9,88,26,1012,40.50614006860947,59.04169153360423,3
5659,59.16056325110641,24.598823548466186,26,4,89,82,1009,37.3476211789778,34.52965067907279,13
5660,56.029440397992275,28.231871380645877,19,15,53,8,1016,66.02650117296464,25.774256216840072,8
5661,73.19257397952745,26.890653826637994,25,4,83,11,1010,42.97256504028625,48.68165372228571,8
5662,72.84612427904243,30.746744448442097,24,8,83,26,1010,37.45682204849206,38.46336389498233,9
5663,70.58213687249939,32.218492569528806,26,9,88,26,1012,47.854472119474316,56.2716201875491,3
5664,50.6731812990945,38.352605690333455,14,11,79,91,1021,53.82016692408729,34.13949329212687,14
5665,59.315257917318334,24.643191046453886,29,5,40,0,1009,30.985340177272015,43.45631636323333,5
5666,63.51223457569413,30.557682778467242,26,7,86,23,1011,36.39601932759156,61.18882999219686,3
5667,72.1185,30.85822860719403,26,11,85,29,1010,52.13692832243368,50.12255599178897,4
5668,72.1595115909481,27.399884046253025,23,0,89,53,1010,35.50160204358626,45.79277204148906,10
5669,74.05238474725292,11.505062586467226,19,15,68,6,1013,122.99321450433375,43.398282822462676,16
5670,72.33107247730179,29.02358384160049,27,15,80,36,1007,54.609600856243105,39.85184519524659,8
5671,40.9425,35.6938,28,32,72,14,1009,47.3903,31.3904,16
5672,50.18650213395338,22.35713807452561,29,4,33,6,1011,27.984737568836437,32.79509800066745,10
5673,56.420822859496035,26.087700916406217,19,16,80,48,1018,35.58086632713137,36.44710225389327,14
5674,72.0101207255326,17.104131761741996,16,24,59,37,1017,57.95103647747456,37.78307157263279,4
5675,73.31372239193321,26.83093581411773,28,7,70,47,1009,46.69152573569096,54.1779061626514,8
5676,50.29501374489057,11.77965530731589,23,6,43,3,1012,33.966640346365644,32.499508334083345,8
