,batting_consistency,batting_form,batting_temp,batting_wind,batting_rain,batting_humidity,batting_cloud,batting_pressure,batting_viscosity,batting_inning,batting_session,toss,venue,opposition,runs_scored,balls_faced,fours_scored,sixes_scored,batting_position,batting_contribution,strike_rate,total_score,total_wickets,total_balls,target,extras,bowling_consistency,bowling_form,bowling_temp,bowling_wind,bowling_rain,bowling_humidity,bowling_cloud,bowling_pressure,bowling_viscosity,bowling_session,bowling_venue,bowling_opposition,deliveries,wickets_taken,bowling_contribution,economy
94,50.1772,29.7986,24,1,0,89,53,1010,3,1,0,0,36.2459,20.7544,0,0,0,0,0,0.0,0.0,239,10,294,239.0,19,0.0,0.0,22.0,3.0,0.0,93.0,37.0,1012.0,3.0,0.0,0.0,0.0,0,0,0.0,0
95,0.0,0.0,24,5,0,50,0,1012,3,2,1,1,0.0,0.0,0,0,0,0,2,0.0,0.0,252,1,257,250.0,9,0.0,20.1396,30.0,7.0,0.0,30.0,0.0,1013.0,3.0,0.0,20.4327,21.5387,1,0,0.1746031746031746,2
96,24.9177,0.2238,27,3,7,90,84,1010,2,1,0,1,4.48683,15.2392,0,0,0,0,2,0.0132743362831858,42.86,226,10,296,226.0,18,160.701,22.0745,24.0,4.0,9.0,97.0,31.0,1010.0,1.0,1.0,27.8685,27.2504,1,0,0.1725663716814159,2
97,35.5758,35.5758,18,16,0,52,14,1010,3,2,1,0,24.7356,13.3835,0,0,0,0,2,0.0570469798657718,77.27,298,10,278,320.0,19,594.115,594.115,19.0,19.0,0.0,45.0,25.0,1009.0,3.0,0.0,16.3779,51.0771,1,1,0.1510067114093959,2
98,42.0114,14.2087,18,23,0,61,90,1013,3,2,0,1,41.4803,30.1287,1,1,0,1,1,0.1214574898785425,81.08,247,10,275,335.0,8,0.0,0.0,20.0,22.0,0.0,48.0,27.0,1013.0,3.0,0.0,0.0,0.0,0,0,0.0,0
99,42.0114,42.0114,15,15,0,78,52,1016,3,1,0,0,29.9696,28.2968,1,1,2,0,0,0.1683168316831683,86.44,303,7,300,303.0,10,0.0,0.0,16.0,18.0,0.0,79.0,52.0,1016.0,3.0,0.0,0.0,0.0,0,0,0.0,0
100,55.6003,19.671,27,22,0,61,15,1013,3,1,0,1,30.0559,24.3489,0,0,0,0,2,0.1146788990825688,138.89,218,9,300,218.0,17,441.988,28.4425,25.0,26.0,3.0,72.0,22.0,1015.0,2.0,1.0,16.8818,80.4983,1,0,0.146788990825688,2
101,28.3833,11.6434,27,2,4,87,26,1011,2,2,1,0,16.6388,16.3709,0,0,0,0,2,0.0,0.0,225,2,219,225.0,13,186.993,39.1949,28.0,6.0,9.0,85.0,25.0,1010.0,1.0,0.0,23.4576,43.8346,1,0,0.1111111111111111,2
102,53.017,53.017,19,9,0,56,9,1013,3,1,0,1,36.4081,30.3221,1,2,1,0,1,0.2007575757575757,77.94,264,7,300,264.0,15,0.0,0.0,19.0,6.0,0.0,55.0,13.0,1014.0,3.0,0.0,0.0,0.0,0,0,0.0,0
103,29.7883,29.7883,16,29,0,82,96,1009,3,2,0,1,32.3706,34.4142,1,0,0,1,1,0.1055900621118012,161.9,322,3,292,322.0,17,73.8808,73.8808,17.0,30.0,0.0,77.0,100.0,1010.0,3.0,0.0,28.6769,19.6586,0,0,0.0217391304347826,1
104,35.5758,35.5758,23,12,1,92,100,1011,3,2,0,1,20.3233,24.1402,0,0,0,0,2,0.0,0.0,140,5,174,172.0,7,594.115,594.115,24.0,14.0,1.0,89.0,93.0,1014.0,3.0,0.0,43.6984,60.216,1,1,0.3142857142857143,2
105,62.9666,23.5088,28,9,1,77,30,1014,3,1,0,0,11.7117,30.0202,0,0,0,0,0,0.0319634703196347,50.0,219,8,246,219.0,31,0.0,0.0,28.0,12.0,2.0,76.0,24.0,1011.0,3.0,0.0,0.0,0.0,0,0,0.0,0
106,26.6919,26.6919,15,5,1,65,34,1018,3,1,0,0,44.4753,41.9497,2,2,1,0,0,0.2391304347826087,87.5,322,8,300,322.0,13,0.0,0.0,15.0,2.0,1.0,67.0,13.0,1018.0,3.0,0.0,0.0,0.0,0,0,0.0,0
107,72.1185,43.848,29,17,0,54,3,1015,3,2,1,0,27.6,30.6193,1,3,1,0,0,0.3333333333333333,56.31,174,10,272,201.0,10,0.0,0.0,30.0,11.0,0.0,46.0,0.0,1013.0,3.0,0.0,0.0,0.0,0,0,0.0,0
108,9.12361,9.12361,30,31,0,67,24,1008,3,1,0,1,9.12361,9.12361,0,0,0,0,2,0.0,0.0,300,6,300,300.0,13,87.0907,6.7311,28.0,26.0,0.0,75.0,34.0,1010.0,3.0,0.0,20.1315,20.8502,0,0,0.15,2
109,12.3153,12.3153,28,18,0,73,33,1009,3,1,0,1,7.18013,0.4476,0,0,0,0,2,0.0,0.0,251,8,300,251.0,15,158.92,158.92,27.0,12.0,0.0,83.0,35.0,1011.0,3.0,1.0,24.9134,36.2933,1,0,0.2071713147410358,2
110,33.1031,27.9185,29,30,0,77,6,1009,3,2,1,0,46.3981,44.1677,2,2,1,1,2,0.2857142857142857,85.0,238,10,281,306.0,21,0.0,0.0,31.0,31.0,0.0,65.0,9.0,1006.0,3.0,0.0,0.0,0.0,0,0,0.0,0
111,38.8512,14.8827,25,13,0,49,27,1011,3,1,0,1,12.2774,18.8785,0,0,0,0,2,0.0289256198347107,58.33,242,10,290,242.0,16,413.386,26.2437,23.0,9.0,0.0,58.0,27.0,1013.0,3.0,0.0,16.6522,72.3546,1,0,0.152892561983471,2
112,62.9666,23.9643,26,24,0,81,14,1010,3,2,1,0,37.8024,29.9183,0,1,0,0,0,0.0955631399317406,59.57,293,9,300,315.0,23,0.0,0.0,27.0,26.0,0.0,78.0,5.0,1010.0,3.0,0.0,0.0,0.0,0,0,0.0,0
113,75.4504,33.0669,25,4,6,82,51,1006,2,1,0,0,24.8153,45.2291,0,1,0,0,1,0.0847457627118644,48.78,236,8,300,236.0,22,354.802,24.8283,24.0,4.0,0.0,86.0,34.0,1008.0,3.0,1.0,45.6636,82.1064,0,0,0.0466101694915254,2
114,62.9666,23.9643,27,25,0,81,19,1009,3,2,1,0,37.8024,29.9183,1,2,2,0,0,0.4244604316546763,98.33,139,1,119,139.0,24,0.0,0.0,27.0,27.0,0.0,79.0,20.0,1008.0,3.0,0.0,0.0,0.0,0,0,0.0,0
115,60.1022,31.2978,15,4,1,87,39,1009,3,2,1,0,33.5316,31.8614,1,3,1,0,1,0.2387387387387387,58.89,222,4,290,220.0,18,0.0,0.0,16.0,11.0,1.0,79.0,71.0,1010.0,3.0,0.0,0.0,0.0,0,0,0.0,0
116,74.1419,45.9018,30,16,0,63,25,1009,3,1,0,0,21.9345,30.6374,1,0,0,0,0,0.1083032490974729,107.14,277,9,300,277.0,16,264.519,9.7462,27.0,19.0,1.0,78.0,39.0,1007.0,3.0,0.0,27.5518,31.9053,0,0,0.0902527075812274,2
117,75.4504,43.6873,19,19,0,55,12,1014,3,2,0,0,75.4504,40.6557,0,0,0,0,2,0.0,0.0,312,1,284,310.0,12,354.802,44.8738,16.0,31.0,0.0,81.0,34.0,1030.0,3.0,0.0,20.2936,47.8568,1,0,0.1378205128205128,2
118,29.9675,33.4692,27,12,2,84,78,1007,3,1,0,0,26.0396,16.3814,0,0,0,0,2,0.0837004405286343,73.08,227,8,300,227.0,3,63.9646,14.9763,27.0,10.0,0.0,90.0,89.0,1008.0,3.0,1.0,27.1061,19.9269,1,0,0.1497797356828193,2
119,62.9666,32.0163,34,15,0,39,0,1009,3,1,0,1,15.3734,28.0572,0,0,0,0,0,0.0,0.0,173,10,262,173.0,13,0.0,0.0,30.0,10.0,0.0,55.0,0.0,1010.0,3.0,0.0,0.0,0.0,0,0,0.0,0
120,53.017,53.017,29,30,0,77,6,1009,3,2,1,0,14.4936,32.3246,0,0,0,0,1,0.0,0.0,238,10,281,306.0,21,0.0,0.0,31.0,31.0,0.0,65.0,9.0,1006.0,3.0,0.0,0.0,0.0,0,0,0.0,0
121,55.6003,19.671,16,27,0,59,37,1017,3,1,0,0,24.9023,27.4583,0,0,0,0,1,0.009375,100.0,320,4,300,320.0,14,441.988,28.4425,12.0,14.0,0.0,75.0,19.0,1019.0,3.0,1.0,33.6773,85.9906,1,0,0.184375,2
122,72.1185,36.6582,18,27,0,82,2,1018,3,2,0,0,28.8152,40.8657,2,2,1,1,0,0.4153846153846154,122.73,195,10,243,316.0,9,0.0,0.0,18.0,15.0,0.0,80.0,0.0,1019.0,3.0,0.0,0.0,0.0,0,0,0.0,0
123,36.6786,32.812,30,31,0,67,9,1008,3,1,0,1,49.3362,35.555,3,3,2,0,0,0.4478114478114478,99.25,297,9,300,297.0,18,0.0,0.0,28.0,29.0,0.0,78.0,56.0,1010.0,3.0,0.0,0.0,0.0,0,0,0.0,0
124,55.6003,23.3886,14,14,0,70,10,1017,3,1,0,1,13.2255,27.4572,0,0,0,0,2,0.108695652173913,51.72,138,10,227,138.0,3,441.988,35.122,17.0,13.0,0.0,61.0,0.0,1015.0,3.0,0.0,29.0691,58.6169,0,0,0.0289855072463768,1
125,31.1971,31.1971,23,60,0,60,55,1008,3,1,0,0,19.6864,23.233,0,1,0,0,1,0.154696132596685,52.83,181,10,291,181.0,17,92.2034,92.2034,22.0,55.0,0.0,64.0,18.0,1010.0,3.0,0.0,10.9029,36.7886,0,0,0.0497237569060773,2
126,72.1185,36.6582,23,7,0,88,7,1010,3,2,1,0,40.9946,35.9733,3,3,2,0,0,0.3333333333333333,97.2,312,10,278,377.0,11,0.0,0.0,26.0,18.0,0.0,65.0,14.0,1008.0,3.0,0.0,0.0,0.0,0,0,0.0,0
127,75.4504,41.961,29,17,0,54,3,1015,3,2,1,0,22.0865,38.4666,0,0,0,0,1,0.0,0.0,174,10,272,201.0,10,0.0,0.0,30.0,11.0,0.0,46.0,0.0,1013.0,3.0,0.0,0.0,0.0,0,0,0.0,0
128,42.0114,32.2233,30,10,0,32,0,1012,3,2,0,0,27.9934,34.154,0,1,0,0,0,0.1210191082802547,55.88,157,10,194,321.0,8,0.0,0.0,28.0,8.0,0.0,38.0,0.0,1015.0,3.0,0.0,0.0,0.0,0,0,0.0,0
129,27.4905,27.4905,29,6,0,39,0,1013,3,1,0,1,28.3439,28.9153,2,3,1,0,1,0.2076124567474048,61.86,289,6,300,289.0,7,35.1569,35.1569,26.0,9.0,0.0,44.0,0.0,1011.0,3.0,0.0,13.4466,14.2316,1,0,0.0588235294117647,2
130,74.1419,42.7845,27,15,2,79,22,1009,3,2,1,1,41.6468,32.0341,0,0,0,0,0,0.0798122065727699,106.25,213,6,282,212.0,22,0.0,0.0,28.0,18.0,5.0,72.0,50.0,1008.0,2.0,0.0,0.0,0.0,0,0,0.0,0
131,38.8512,27.2721,30,24,0,27,4,1015,3,1,0,0,29.4698,21.0184,0,0,0,0,2,0.0,0.0,330,7,300,330.0,12,413.386,18.254,30.0,21.0,0.0,22.0,6.0,1011.0,3.0,0.0,24.2838,29.248,1,1,0.2212121212121212,2
132,75.4504,75.4504,9,7,0,80,23,1023,3,2,1,0,35.4564,28.3293,2,2,2,0,1,0.3168724279835391,91.67,243,9,266,240.0,14,0.0,0.0,13.0,13.0,0.0,56.0,44.0,1022.0,3.0,0.0,0.0,0.0,0,0,0.0,0
133,60.1022,51.1083,24,5,0,50,0,1012,3,2,1,1,36.6574,27.3898,3,3,2,0,0,0.4285714285714285,92.31,252,1,257,250.0,9,0.0,0.0,30.0,7.0,0.0,30.0,0.0,1013.0,3.0,0.0,0.0,0.0,0,0,0.0,0
134,58.7808,24.4346,22,10,0,51,6,1020,3,2,0,0,23.1033,16.2816,0,1,0,0,1,0.0974729241877256,69.23,277,2,278,277.0,7,0.0,0.0,19.0,12.0,0.0,58.0,41.0,1021.0,3.0,0.0,0.0,0.0,0,0,0.0,0
135,50.1772,30.15,23,12,1,92,100,1011,3,2,0,1,26.5061,20.7544,1,1,1,0,1,0.2142857142857142,81.08,140,5,174,172.0,7,0.0,0.0,24.0,14.0,1.0,89.0,93.0,1014.0,3.0,0.0,0.0,0.0,0,0,0.0,0
136,58.7808,42.8838,28,26,0,79,26,1010,3,1,0,1,21.3394,34.9796,0,0,0,0,1,0.0048076923076923,25.0,208,10,297,208.0,11,0.0,0.0,27.0,24.0,0.0,82.0,47.0,1010.0,3.0,0.0,0.0,0.0,0,0,0.0,0
137,40.9425,40.9425,29,23,2,74,27,1009,3,1,0,1,21.9513,31.3904,0,0,0,0,0,0.0316455696202531,76.92,316,5,300,316.0,9,0.0,0.0,28.0,21.0,0.0,79.0,47.0,1007.0,3.0,0.0,0.0,0.0,0,0,0.0,0
138,72.1185,43.848,25,7,6,66,19,1005,2,2,0,1,63.0309,40.4249,3,3,2,0,0,0.3248407643312102,105.15,314,8,299,313.0,21,0.0,0.0,26.0,5.0,0.0,57.0,12.0,1009.0,3.0,0.0,0.0,0.0,0,0,0.0,0
139,33.1031,33.1031,29,8,1,79,23,1011,3,1,0,1,37.6255,30.2476,0,0,0,0,1,0.0491803278688524,163.64,366,6,300,366.0,15,0.0,0.0,27.0,9.0,1.0,87.0,40.0,1012.0,3.0,0.0,0.0,0.0,0,0,0.0,0
140,74.1419,39.2092,11,14,1,97,100,1015,3,1,0,0,8.32917,34.9702,0,0,0,0,0,0.0298507462686567,18.18,67,10,144,67.0,7,0.0,0.0,11.0,11.0,2.0,98.0,100.0,1015.0,3.0,0.0,0.0,0.0,0,0,0.0,0
141,58.7808,58.7808,14,15,0,75,74,1024,3,2,0,1,19.9466,34.3766,0,0,0,0,0,0.0840336134453781,100.0,119,1,92,119.0,9,0.0,0.0,12.0,18.0,0.0,85.0,70.0,1026.0,2.0,0.0,0.0,0.0,0,0,0.0,0
142,50.1772,30.15,26,12,0,40,2,1017,3,2,0,1,33.2454,26.9079,1,1,1,0,0,0.1726907630522088,87.76,249,10,250,365.0,10,0.0,0.0,26.0,7.0,0.0,38.0,0.0,1017.0,3.0,0.0,0.0,0.0,0,0,0.0,0
143,75.4504,41.961,33,15,0,25,8,1012,3,1,0,1,59.2657,45.2291,1,0,0,0,2,0.1416309012875536,117.86,233,8,300,233.0,13,354.802,35.0584,25.0,21.0,0.0,47.0,7.0,1012.0,3.0,0.0,13.6957,82.1064,1,1,0.1330472103004291,2
144,27.4905,27.4905,28,5,0,32,2,1012,3,2,1,0,28.3439,27.6902,0,0,0,0,1,0.0498084291187739,72.22,261,5,278,261.0,8,0.0,0.0,33.0,11.0,0.0,20.0,2.0,1013.0,3.0,0.0,0.0,0.0,0,0,0.0,0
145,74.1419,30.646,27,12,2,84,78,1007,3,1,0,0,41.6468,32.0341,0,0,0,0,0,0.0969162995594713,81.48,227,8,300,227.0,3,264.519,26.8581,27.0,10.0,0.0,90.0,89.0,1008.0,3.0,1.0,46.1399,64.7436,0,0,0.1101321585903083,2
146,42.0114,42.0114,21,2,0,67,46,1015,3,2,0,1,13.552,26.2645,0,0,0,0,0,0.0033783783783783,14.29,296,8,300,385.0,24,0.0,0.0,28.0,6.0,0.0,46.0,47.0,1013.0,3.0,0.0,0.0,0.0,0,0,0.0,0
147,75.4504,75.4504,17,21,0,66,31,1022,3,1,0,1,33.4983,28.3293,0,0,0,0,1,0.0798122065727699,154.55,213,3,247,213.0,13,0.0,0.0,15.0,15.0,0.0,77.0,47.0,1023.0,3.0,0.0,0.0,0.0,0,0,0.0,0
148,31.4101,31.4101,27,7,0,79,36,1009,3,1,0,1,45.4385,27.5218,0,0,0,0,2,0.0033112582781456,100.0,302,6,300,302.0,10,122.804,122.804,26.0,2.0,0.0,86.0,25.0,1012.0,3.0,1.0,38.9943,45.6241,0,0,0.0927152317880794,2
149,53.017,27.8325,19,19,0,55,12,1014,3,2,0,0,90.0418,43.3932,3,3,2,1,0,0.4455128205128205,97.2,312,1,284,310.0,12,0.0,0.0,16.0,31.0,0.0,81.0,34.0,1030.0,3.0,0.0,0.0,0.0,0,0,0.0,0
150,12.3153,0.4476,22,3,6,91,40,1013,2,1,1,0,0.2566,19.5026,0,0,0,0,2,0.0,0.0,150,9,126,150.0,12,158.92,25.6918,22.0,3.0,6.0,91.0,40.0,1013.0,2.0,1.0,20.0571,36.0791,0,0,0.14,2
151,33.1031,24.6616,29,16,0,77,22,1009,3,1,0,1,37.6255,26.9792,1,0,0,1,1,0.1020408163265306,214.29,294,8,300,294.0,4,30.0292,12.5537,27.0,13.0,0.0,87.0,43.0,1011.0,3.0,1.0,5.5442,9.22043,1,1,0.0918367346938775,2
152,0.0,0.0,33,12,0,55,0,1005,3,2,1,0,23.52,24.1428,0,1,0,1,2,0.2338709677419354,65.91,124,10,212,262.0,1,0.0,0.0,38.0,14.0,0.0,41.0,0.0,1004.0,3.0,0.0,7.966,17.5782,0,0,0.2016129032258064,2
153,0.0,0.0,30,9,0,60,0,1008,3,2,1,0,5.6652,4.73523,0,0,0,0,2,0.0160427807486631,50.0,187,10,288,220.0,11,0.0,0.0,34.0,16.0,0.0,43.0,0.0,1007.0,3.0,0.0,11.9921,24.3074,1,1,0.3048128342245989,2
154,62.9666,32.0163,25,15,0,59,0,1016,3,1,0,0,61.4105,29.9183,3,2,2,1,0,0.4418604651162791,115.85,215,10,269,215.0,8,0.0,0.0,25.0,11.0,0.0,65.0,0.0,1018.0,3.0,0.0,0.0,0.0,0,0,0.0,0
155,9.12361,9.12361,22,15,0,68,7,1010,3,2,1,0,12.0033,9.11827,0,0,0,0,2,0.0184049079754601,85.71,326,10,294,372.0,23,87.0907,12.7547,25.0,17.0,0.0,53.0,6.0,1010.0,3.0,0.0,45.3166,70.7691,1,0,0.1963190184049079,2
156,35.5758,35.5758,16,29,0,82,96,1009,3,2,0,1,21.6739,22.6286,0,0,0,0,2,0.0,0.0,322,3,292,322.0,17,594.115,594.115,17.0,30.0,0.0,77.0,100.0,1010.0,3.0,0.0,35.5419,93.0253,1,1,0.217391304347826,2
157,31.1971,31.1971,22,3,6,91,40,1013,2,1,1,0,28.497,26.6605,0,0,0,0,1,0.02,30.0,150,9,126,150.0,12,92.2034,92.2034,22.0,3.0,6.0,91.0,40.0,1013.0,2.0,1.0,23.6606,18.0033,0,0,0.1533333333333333,2
158,75.4504,43.6873,28,7,0,66,45,1012,3,1,0,1,24.8153,40.6557,0,0,0,0,1,0.0034246575342465,20.0,292,7,300,292.0,23,0.0,0.0,24.0,6.0,0.0,86.0,64.0,1011.0,3.0,0.0,0.0,0.0,0,0,0.0,0
159,35.5758,35.5758,27,9,2,77,55,1008,3,1,0,1,20.3233,22.6286,0,0,0,0,2,0.0,0.0,299,8,300,299.0,24,594.115,594.115,23.0,6.0,3.0,95.0,45.0,1008.0,2.0,1.0,43.6984,93.0253,1,1,0.1638795986622073,2
160,55.6003,29.6249,27,9,0,52,3,1012,3,1,0,1,5.48867,31.866,0,0,0,0,2,0.0088888888888888,28.57,225,10,297,225.0,23,441.988,39.3407,23.0,8.0,0.0,74.0,6.0,1011.0,3.0,0.0,10.0773,43.6514,1,0,0.0888888888888888,2
161,29.9675,29.9675,26,20,1,87,87,1010,3,2,1,0,26.0396,22.0457,0,0,0,0,2,0.011049723756906,66.67,181,10,247,317.0,11,0.0,0.0,27.0,20.0,4.0,85.0,92.0,1008.0,2.0,0.0,0.0,0.0,0,0,0.0,0
162,58.7808,24.2897,23,15,0,80,2,1011,3,2,0,1,28.5979,28.0959,1,1,1,0,1,0.1935483870967742,78.26,186,10,227,308.0,6,0.0,0.0,28.0,19.0,0.0,63.0,1.0,1011.0,3.0,0.0,0.0,0.0,0,0,0.0,0
163,72.1185,37.929,27,18,1,78,29,1006,3,1,0,1,56.1313,40.4249,2,1,2,0,1,0.2442996742671009,166.67,307,4,300,307.0,16,0.0,0.0,26.0,13.0,1.0,87.0,33.0,1009.0,3.0,0.0,0.0,0.0,0,0,0.0,0
164,0.0,0.0,22,3,6,91,40,1013,2,1,1,0,0.5132,0.2238,0,0,0,0,2,0.0,0.0,150,9,126,150.0,12,0.0,0.0,22.0,3.0,6.0,91.0,40.0,1013.0,2.0,1.0,20.7966,13.8506,0,1,0.18,2
165,28.3833,20.8572,13,23,0,75,54,1002,3,1,0,0,4.86953,4.77113,0,0,0,0,2,0.0136986301369863,21.43,219,8,300,219.0,19,186.993,22.0079,13.0,28.0,1.0,76.0,57.0,1000.0,3.0,0.0,15.0273,15.8469,1,0,0.1232876712328767,2
166,23.6093,12.9657,30,9,0,60,0,1008,3,2,1,0,7.00499,15.9986,0,0,0,0,2,0.0053475935828877,50.0,187,10,288,220.0,11,288.64,38.6801,34.0,16.0,0.0,43.0,0.0,1007.0,3.0,0.0,18.3711,52.63,1,0,0.2245989304812834,2
167,23.6093,0.2238,30,5,0,35,0,1012,3,1,0,1,5.44928,7.6117,0,0,0,0,2,0.0,0.0,213,10,277,213.0,10,288.64,36.1368,24.0,3.0,0.0,57.0,0.0,1012.0,3.0,1.0,58.5641,45.2125,1,0,0.352112676056338,2
168,31.1971,24.7374,15,5,1,65,34,1018,3,1,0,0,14.0396,13.81,0,0,0,0,2,0.0217391304347826,70.0,322,8,300,322.0,13,92.2034,20.839,15.0,2.0,1.0,67.0,13.0,1018.0,3.0,0.0,11.9361,12.5927,1,0,0.093167701863354,2
169,31.4101,31.4101,15,5,1,65,34,1018,3,1,0,0,43.8017,42.6865,0,0,0,0,2,0.0403726708074534,162.5,322,8,300,322.0,13,0.0,0.0,15.0,2.0,1.0,67.0,13.0,1018.0,3.0,0.0,0.0,0.0,0,0,0.0,0
170,19.7214,3.9266,17,7,0,63,74,1025,3,1,0,0,62.4926,32.3852,0,0,0,0,2,0.0133333333333333,400.0,300,9,300,300.0,20,183.552,19.6623,19.0,5.0,0.0,60.0,35.0,1024.0,3.0,0.0,12.9773,34.1266,1,1,0.2,2
171,42.0114,30.9679,31,36,0,64,14,1009,3,1,0,0,14.1346,24.8272,0,0,0,0,0,0.0049261083743842,12.5,203,8,300,203.0,27,0.0,0.0,28.0,28.0,0.0,75.0,5.0,1010.0,3.0,0.0,0.0,0.0,0,0,0.0,0
172,35.5758,35.5758,28,5,2,70,33,1012,3,1,0,0,21.6035,24.1402,0,0,0,0,2,0.0146520146520146,400.0,273,7,300,273.0,19,594.115,594.115,24.0,3.0,13.0,92.0,46.0,1011.0,1.0,0.0,49.9731,60.216,1,0,0.0549450549450549,2
173,0.0,12.8496,27,6,0,41,17,1016,3,2,0,1,6.20743,4.99451,0,0,0,0,2,0.0144927536231884,33.33,138,10,194,252.0,14,0.0,8.638,31.0,7.0,0.0,31.0,22.0,1015.0,3.0,0.0,13.833,16.2039,1,0,0.3405797101449275,2
174,72.1185,32.2675,28,26,0,79,26,1010,3,1,0,1,49.9258,35.9733,1,2,0,0,0,0.25,61.18,208,10,297,208.0,11,0.0,0.0,27.0,24.0,0.0,82.0,47.0,1010.0,3.0,0.0,0.0,0.0,0,0,0.0,0
175,55.6003,30.2481,15,5,1,65,34,1018,3,1,0,0,6.72327,8.87793,0,0,0,0,1,0.0,0.0,322,8,300,322.0,13,441.988,20.5512,15.0,2.0,1.0,67.0,13.0,1018.0,3.0,0.0,16.2307,20.2643,1,0,0.1428571428571428,2
176,74.1419,45.9018,24,2,14,98,41,1010,1,2,1,0,39.453,38.0494,1,0,2,0,0,0.3365384615384615,152.17,104,2,91,104.0,11,0.0,0.0,28.0,3.0,11.0,89.0,66.0,1010.0,1.0,0.0,0.0,0.0,0,0,0.0,0
177,26.6919,26.6919,19,14,0,67,2,1026,3,1,0,0,13.4156,0.2238,0,0,0,0,0,0.0,0.0,203,10,297,203.0,20,0.0,0.0,19.0,16.0,0.0,71.0,7.0,1025.0,3.0,0.0,0.0,0.0,0,0,0.0,0
178,0.0,0.0,13,23,0,75,54,1002,3,1,0,0,17.6516,17.4876,0,0,0,0,1,0.0228310502283105,100.0,219,8,300,219.0,19,0.0,0.0,13.0,28.0,1.0,76.0,57.0,1000.0,3.0,0.0,2.6554,2.8207,0,0,0.0319634703196347,1
179,0.0,7.149,29,17,0,54,3,1015,3,2,1,0,0.2566,0.6714,0,0,0,0,2,0.0,0.0,174,10,272,201.0,10,58.5243,14.3043,30.0,11.0,0.0,46.0,0.0,1013.0,3.0,0.0,8.17383,27.5632,1,1,0.1494252873563218,2
180,74.1419,45.9018,27,2,3,82,37,1010,2,1,0,1,39.453,38.0494,1,2,1,0,0,0.2647058823529412,72.58,170,10,277,170.0,11,0.0,0.0,24.0,4.0,3.0,95.0,47.0,1010.0,2.0,0.0,0.0,0.0,0,0,0.0,0
181,58.7808,58.7808,18,23,0,71,11,1024,3,2,1,0,38.5403,34.9796,0,0,0,0,1,0.0620437956204379,100.0,274,2,266,272.0,20,0.0,0.0,21.0,21.0,0.0,64.0,9.0,1024.0,3.0,0.0,0.0,0.0,0,0,0.0,0
182,53.017,27.8325,19,14,0,67,23,1019,3,1,0,1,10.6921,30.7141,0,0,0,0,0,0.0110192837465564,19.05,363,9,300,363.0,13,0.0,0.0,15.0,9.0,0.0,87.0,74.0,1019.0,2.0,0.0,0.0,0.0,0,0,0.0,0
183,35.5758,35.5758,27,6,4,89,70,1009,2,1,0,1,16.9584,22.6286,0,0,0,0,2,0.0084033613445378,50.0,238,10,298,238.0,14,594.115,594.115,27.0,7.0,1.0,91.0,57.0,1010.0,3.0,1.0,60.7292,93.0253,1,0,0.1470588235294117,2
184,74.1419,42.7845,27,15,5,67,19,1007,2,1,0,1,54.7206,32.0341,0,1,1,0,0,0.1518324607329843,70.73,191,10,247,191.0,5,264.519,19.259,24.0,11.0,0.0,81.0,18.0,1009.0,3.0,1.0,30.7008,64.7436,1,0,0.094240837696335,2
185,58.7808,58.7808,22,8,0,38,3,1021,3,2,0,1,42.8721,26.6371,3,3,1,2,0,0.4111111111111111,94.07,270,4,290,269.0,6,0.0,0.0,20.0,5.0,0.0,47.0,7.0,1023.0,3.0,0.0,0.0,0.0,0,0,0.0,0
186,38.8512,24.018,29,11,0,28,6,1009,3,1,0,1,34.5109,16.2546,1,1,0,0,1,0.150375939849624,105.26,266,9,300,266.0,9,413.386,44.2963,25.0,8.0,0.0,35.0,5.0,1010.0,3.0,1.0,13.0108,81.6954,1,0,0.1165413533834586,2
187,42.0114,42.0114,33,9,1,57,21,1012,3,1,0,0,35.8268,34.154,1,2,1,0,0,0.1928571428571428,71.05,280,9,300,280.0,19,0.0,0.0,29.0,10.0,3.0,73.0,32.0,1010.0,2.0,0.0,0.0,0.0,0,0,0.0,0
188,50.1772,22.8585,28,25,0,75,8,1012,3,1,0,1,41.657,33.0398,3,3,2,2,0,0.3152173913043478,106.42,368,4,300,368.0,9,0.0,0.0,27.0,19.0,0.0,78.0,12.0,1012.0,3.0,0.0,0.0,0.0,0,0,0.0,0
189,58.7808,58.7808,21,9,0,53,33,1015,3,2,1,1,38.5403,34.9796,0,0,0,0,1,0.0232558139534883,71.43,215,10,293,232.0,21,0.0,0.0,23.0,14.0,0.0,45.0,0.0,1016.0,3.0,0.0,0.0,0.0,0,0,0.0,0
190,50.1772,52.3959,22,9,0,85,28,1009,3,1,0,0,36.2459,30.2217,1,1,1,1,1,0.1666666666666666,159.38,306,7,234,306.0,22,0.0,0.0,22.0,7.0,0.0,87.0,35.0,1011.0,3.0,0.0,0.0,0.0,0,0,0.0,0
191,31.4101,32.5699,17,17,2,92,98,1015,3,2,0,1,13.4476,27.5218,0,0,0,0,2,0.0743801652892562,60.0,121,10,162,232.0,10,122.804,21.1663,22.0,14.0,0.0,82.0,97.0,1014.0,3.0,0.0,5.5889,45.6241,0,0,0.1487603305785124,2
192,74.1419,45.9018,23,5,1,92,21,1010,3,2,1,0,39.453,40.629,0,0,0,0,0,0.0256410256410256,55.56,195,7,245,193.0,13,0.0,0.0,27.0,8.0,1.0,74.0,29.0,1010.0,3.0,0.0,0.0,0.0,0,0,0.0,0
