economy,deliveries,wickets_taken,bowling_consistency,bowling_form,bowling_temp,bowling_wind,bowling_rain,bowling_humidity,bowling_cloud,bowling_pressure,bowling_viscosity,batting_inning,bowling_session,toss,bowling_venue,bowling_opposition,season
3.67,36,1,50.2655,0.0,39,6,0,38,0,1002,3,2,0,0,11.7589,12.4057,18
7.4,30,0,594.115,13.7658,28,15,9,72,27,1011,1,0,0,1,43.6984,60.216,19
4.6,30,1,158.92,0.0,28,15,9,72,27,1011,1,0,0,1,18.5618,36.0791,19
6.0,30,1,140.869,24.6319,28,15,9,72,27,1011,1,0,0,1,20.0427,18.7691,19
4.4,60,5,594.115,13.7658,24,14,1,89,93,1014,3,2,0,1,43.6984,60.216,19
5.2,60,1,158.92,0.0,24,14,1,89,93,1014,3,2,0,1,18.5618,36.0791,19
6.4,60,1,140.869,24.6319,24,14,1,89,93,1014,3,2,0,1,20.0427,18.7691,19
5.29,42,1,441.988,20.5512,24,14,1,89,93,1014,3,2,0,1,29.0246,39.5061,19
6.56,54,0,87.0907,20.8634,24,14,1,89,93,1014,3,2,0,1,44.1662,32.1364,19
4.75,24,1,92.2034,20.839,24,14,1,89,93,1014,3,2,0,1,15.3087,18.0033,19
9.75,24,0,594.115,13.7658,22,3,6,91,40,1013,2,1,1,0,49.9731,60.216,19
7.71,21,2,0.0,20.0175,22,3,6,91,40,1013,2,1,1,0,20.7966,13.8506,19
8.25,24,1,140.869,24.6319,22,3,6,91,40,1013,2,1,1,0,21.5888,18.7691,19
5.75,24,0,92.2034,20.839,22,3,6,91,40,1013,2,1,1,0,23.6606,18.0033,19
10.5,12,0,158.92,0.0,22,3,6,91,40,1013,2,1,1,0,20.0571,36.0791,19
8.0,6,0,441.988,20.5512,22,3,6,91,40,1013,2,1,1,0,39.2752,39.5061,19
3.0,30,0,594.115,13.7658,24,3,13,92,46,1011,1,1,0,0,49.9731,60.216,19
6.17,36,0,0.0,20.0175,24,3,13,92,46,1011,1,1,0,0,20.7966,13.8506,19
5.4,30,0,0.0,14.085,24,3,13,92,46,1011,1,1,0,0,11.051,22.4424,19
3.86,42,2,140.869,24.6319,24,3,13,92,46,1011,1,1,0,0,21.5888,18.7691,19
4.5,24,0,92.2034,20.839,24,3,13,92,46,1011,1,1,0,0,23.6606,18.0033,19
4.2,30,1,0.0,14.085,27,9,1,87,40,1012,3,1,1,1,9.00853,22.4424,19
3.33,36,3,79.9514,20.0186,27,9,1,87,40,1012,3,1,1,1,5.21963,5.52017,19
9.0,12,0,441.988,20.5512,27,9,1,87,40,1012,3,1,1,1,46.4186,39.5061,19
4.5,24,1,92.2034,20.839,27,9,1,87,40,1012,3,1,1,1,24.9738,18.0033,19
3.08,37,4,140.869,24.6319,27,9,1,87,40,1012,3,1,1,1,25.2212,18.7691,19
11.67,18,0,87.0907,20.8634,27,9,1,87,40,1012,3,1,1,1,12.1068,32.1364,19
7.8,60,2,594.115,13.7658,25,17,0,53,6,1010,3,2,0,0,16.3779,51.0771,19
9.0,48,2,158.92,0.0,25,17,0,53,6,1010,3,2,0,0,23.3743,33.2008,19
8.0,60,2,441.988,20.5512,25,17,0,53,6,1010,3,2,0,0,33.9374,58.6169,19
6.0,60,0,160.701,0.0,25,17,0,53,6,1010,3,2,0,0,34.683,55.0716,19
6.4,60,0,87.0907,20.8634,25,17,0,53,6,1010,3,2,0,0,45.3166,70.7691,19
5.0,6,0,73.8808,0.0,25,17,0,53,6,1010,3,2,0,0,19.4467,20.5254,19
10.0,6,0,39.0088,0.0,25,17,0,53,6,1010,3,2,0,0,6.1454,6.5204,19
4.5,60,2,594.115,13.7658,19,19,0,45,25,1009,3,2,0,0,16.3779,51.0771,19
6.56,54,1,158.92,0.0,19,19,0,45,25,1009,3,2,0,0,23.3743,33.2008,19
10.0,6,0,39.0088,0.0,19,19,0,45,25,1009,3,2,0,0,6.1454,6.5204,19
9.86,42,0,441.988,20.5512,19,19,0,45,25,1009,3,2,0,0,33.9374,58.6169,19
5.6,60,0,87.0907,20.8634,19,19,0,45,25,1009,3,2,0,0,45.3166,70.7691,19
6.8,30,0,160.701,0.0,19,19,0,45,25,1009,3,2,0,0,34.683,55.0716,19
5.0,48,0,73.8808,0.0,19,19,0,45,25,1009,3,2,0,0,19.4467,20.5254,19
9.3,60,3,594.115,13.7658,26,7,0,38,0,1017,3,2,0,1,11.2804,51.0771,19
6.88,48,0,79.9514,20.0186,26,7,0,38,0,1017,3,2,0,1,20.6797,33.6601,19
8.56,54,0,158.92,0.0,26,7,0,38,0,1017,3,2,0,1,25.9366,33.2008,19
4.0,12,0,441.988,20.5512,26,7,0,38,0,1017,3,2,0,1,16.5606,58.6169,19
5.4,60,1,87.0907,20.8634,26,7,0,38,0,1017,3,2,0,1,21.8237,70.7691,19
6.0,36,0,30.0292,12.5537,26,7,0,38,0,1017,3,2,0,1,13.7063,14.4567,19
7.0,30,0,92.2034,20.839,26,7,0,38,0,1017,3,2,0,1,12.1638,12.8327,19
5.29,42,0,594.115,13.7658,33,16,0,19,0,1008,3,1,0,0,23.1186,68.7139,19
8.6,30,1,0.0,0.0,33,16,0,19,0,1008,3,1,0,0,13.2766,16.2039,19
5.2,60,1,140.869,24.6319,33,16,0,19,0,1008,3,1,0,0,21.5455,37.0369,19
7.33,18,0,441.988,20.5512,33,16,0,19,0,1008,3,1,0,0,26.5532,43.6514,19
5.25,24,0,92.2034,20.839,33,16,0,19,0,1008,3,1,0,0,11.6075,36.7886,19
5.69,59,0,87.0907,20.8634,33,16,0,19,0,1008,3,1,0,0,35.157,52.191,19
4.33,54,2,594.115,13.7658,31,7,0,31,22,1015,3,2,0,1,10.6642,68.7139,19
9.4,30,1,0.0,0.0,31,7,0,31,22,1015,3,2,0,1,13.833,16.2039,19
6.88,48,2,92.2034,20.839,31,7,0,31,22,1015,3,2,0,1,16.2822,36.7886,19
6.57,42,1,0.0,14.085,31,7,0,31,22,1015,3,2,0,1,16.5007,23.9638,19
4.15,55,1,140.869,24.6319,31,7,0,31,22,1015,3,2,0,1,18.4286,37.0369,19
3.71,42,3,441.988,20.5512,31,7,0,31,22,1015,3,2,0,1,6.16683,43.6514,19
6.8,60,1,594.115,13.7658,25,12,0,77,63,1019,3,2,0,1,23.7711,68.7139,19
6.25,48,2,62.0616,0.0,25,12,0,77,63,1019,3,2,0,1,10.5766,30.6138,19
8.63,48,1,0.0,14.085,25,12,0,77,63,1019,3,2,0,1,21.1034,23.9638,19
6.22,54,0,140.869,24.6319,25,12,0,77,63,1019,3,2,0,1,20.6985,37.0369,19
7.6,30,0,441.988,20.5512,25,12,0,77,63,1019,3,2,0,1,12.5811,43.6514,19
4.5,60,1,0.0,0.0,25,12,0,77,63,1019,3,2,0,1,20.5718,32.8939,19
4.1,60,3,92.2034,20.839,22,21,0,71,6,1014,3,1,0,0,10.9029,36.7886,19
5.43,42,0,594.115,13.7658,22,21,0,71,6,1014,3,1,0,0,15.3879,68.7139,19
7.5,12,0,62.0616,0.0,22,21,0,71,6,1014,3,1,0,0,5.1716,30.6138,19
6.4,30,1,0.0,14.085,22,21,0,71,6,1014,3,1,0,0,11.7465,23.9638,19
8.5,24,0,0.0,0.0,22,21,0,71,6,1014,3,1,0,0,10.6213,32.8939,19
8.0,12,0,0.0,0.0,22,21,0,71,6,1014,3,1,0,0,5.3107,5.6167,19
4.59,17,0,441.988,20.5512,22,21,0,71,6,1014,3,1,0,0,6.0629,43.6514,19
3.67,36,1,594.115,13.7658,23,8,0,74,6,1011,3,1,0,1,11.7589,68.7139,19
3.0,6,0,92.2034,20.839,23,8,0,74,6,1011,3,1,0,1,9.0913,36.7886,19
5.29,42,0,62.0616,0.0,23,8,0,74,6,1011,3,1,0,1,15.2488,30.6138,19
5.43,42,0,140.869,24.6319,23,8,0,74,6,1011,3,1,0,1,15.3879,37.0369,19
4.0,30,1,441.988,20.5512,23,8,0,74,6,1011,3,1,0,1,10.0773,43.6514,19
5.5,12,0,0.0,0.0,23,8,0,74,6,1011,3,1,0,1,4.6152,4.8842,19
7.86,42,2,288.64,0.0,15,2,1,67,13,1018,3,1,0,0,10.0717,10.6297,20
4.86,42,4,158.92,32.8064,15,2,1,67,13,1018,3,1,0,0,5.50105,5.8165,20
5.63,32,0,92.2034,28.0515,15,2,1,67,13,1018,3,1,0,0,11.9361,12.5927,20
6.57,42,1,441.988,34.274,15,2,1,67,13,1018,3,1,0,0,16.2307,20.2643,20
4.43,42,1,62.0616,22.1548,15,2,1,67,13,1018,3,1,0,0,14.4142,15.2017,20
9.2,30,0,594.115,44.6399,20,20,0,72,50,1017,3,1,0,0,22.6639,51.0771,20
7.0,24,0,288.64,0.0,20,20,0,72,50,1017,3,1,0,0,38.3756,49.5404,20
8.0,18,0,62.0616,22.1548,20,20,0,72,50,1017,3,1,0,0,20.4204,8.2662,20
8.33,18,0,441.988,34.274,20,20,0,72,50,1017,3,1,0,0,29.0691,58.6169,20
9.43,7,0,122.804,0.0,20,20,0,72,50,1017,3,1,0,0,11.829,26.3442,20
5.85,40,3,594.115,44.6399,15,19,1,83,51,1001,3,1,0,0,22.6639,19.9538,20
4.5,36,0,288.64,0.0,15,19,1,83,51,1001,3,1,0,0,38.3756,18.3352,20
4.67,36,1,62.0616,22.1548,15,19,1,83,51,1001,3,1,0,0,20.4204,13.2847,20
3.44,54,4,158.92,32.8064,15,19,1,83,51,1001,3,1,0,0,15.3095,6.92193,20
4.75,24,1,441.988,34.274,15,19,1,83,51,1001,3,1,0,0,29.0691,17.9766,20
7.0,6,0,92.2034,28.0515,15,19,1,83,51,1001,3,1,0,0,4.7544,13.7489,20
6.1,60,1,594.115,44.6399,20,22,0,48,27,1013,3,2,0,1,35.5419,79.1412,20
8.8,60,0,158.92,32.8064,20,22,0,48,27,1013,3,2,0,1,29.6271,27.9847,20
5.7,60,2,62.0616,22.1548,20,22,0,48,27,1013,3,2,0,1,12.7687,13.469,20
6.7,60,0,441.988,34.274,20,22,0,48,27,1013,3,2,0,1,52.0183,47.0055,20
5.0,48,2,92.2034,28.0515,20,22,0,48,27,1013,3,2,0,1,9.8811,20.4434,20
8.5,12,0,63.9646,0.0,20,22,0,48,27,1013,3,2,0,1,5.4498,19.9269,20
4.3,60,4,594.115,44.6399,16,16,0,57,4,1019,3,1,0,1,18.2745,60.216,20
3.8,60,1,158.92,32.8064,16,16,0,57,4,1019,3,1,0,1,19.5981,36.0791,20
4.0,48,3,92.2034,28.0515,16,16,0,57,4,1019,3,1,0,1,13.771,18.0033,20
4.25,48,0,441.988,34.274,16,16,0,57,4,1019,3,1,0,1,35.2766,39.5061,20
5.13,48,2,62.0616,22.1548,16,16,0,57,4,1019,3,1,0,1,16.4835,10.5017,20
7.67,18,0,122.804,0.0,16,16,0,57,4,1019,3,1,0,1,11.9857,45.6241,20
4.7,60,1,594.115,44.6399,19,16,0,71,7,1025,3,1,0,0,16.6764,68.7139,20
4.5,24,0,92.2034,28.0515,19,16,0,71,7,1025,3,1,0,0,29.5239,36.7886,20
7.83,36,0,288.64,0.0,19,16,0,71,7,1025,3,1,0,0,15.2364,41.0215,20
5.25,32,0,441.988,34.274,19,16,0,71,7,1025,3,1,0,0,11.6579,43.6514,20
5.14,42,0,122.804,0.0,19,16,0,71,7,1025,3,1,0,0,15.1097,15.9342,20
5.8,30,0,62.0616,22.1548,19,16,0,71,7,1025,3,1,0,0,34.9612,30.6138,20
5.5,60,3,594.115,44.6399,19,26,1,60,28,1018,3,1,0,0,16.6764,31.587,20
4.9,60,0,92.2034,28.0515,19,26,1,60,28,1018,3,1,0,0,29.5239,22.2712,20
6.7,60,0,62.0616,22.1548,19,26,1,60,28,1018,3,1,0,0,34.9612,24.9082,20
7.6,60,1,0.0,25.5753,19,26,1,60,28,1018,3,1,0,0,24.8839,26.2267,20
7.14,42,1,48.4599,0.0,19,26,1,60,28,1018,3,1,0,0,17.0571,17.9852,20
7.0,6,0,0.0,0.0,19,26,1,60,28,1018,3,1,0,0,2.6554,2.8207,20
3.0,12,1,354.802,0.0,19,26,1,60,28,1018,3,1,0,0,5.01025,24.5498,20
8.2,60,1,594.115,44.6399,19,6,0,55,13,1014,3,1,0,1,18.2745,93.0253,20
5.88,48,1,0.0,25.5753,19,6,0,55,13,1014,3,1,0,1,18.0432,19.0232,20
5.26,57,1,62.0616,22.1548,19,6,0,55,13,1014,3,1,0,1,16.4835,52.3503,20
3.4,60,0,441.988,34.274,19,6,0,55,13,1014,3,1,0,1,35.2766,85.9906,20
8.5,36,0,92.2034,28.0515,19,6,0,55,13,1014,3,1,0,1,13.771,16.6542,20
3.93,58,3,594.115,44.6399,26,13,0,88,49,1010,3,1,1,1,60.7292,34.5052,20
5.67,54,3,158.92,32.8064,26,13,0,88,49,1010,3,1,1,1,24.9134,18.5291,20
6.0,36,0,441.988,34.274,26,13,0,88,49,1010,3,1,1,1,46.4186,51.752,20
6.43,42,1,52.6447,0.0,26,13,0,88,49,1010,3,1,1,1,19.6481,26.3492,20
4.9,60,2,92.2034,28.0515,26,13,0,88,49,1010,3,1,1,1,24.9738,21.9744,20
3.9,60,0,92.2034,28.0515,28,15,0,77,44,1008,3,2,0,0,24.9738,21.9744,20
5.3,60,2,158.92,32.8064,28,15,0,77,44,1008,3,2,0,0,24.9134,18.5291,20
5.8,60,2,62.0616,22.1548,28,15,0,77,44,1008,3,2,0,0,21.1532,13.5422,20
4.2,60,0,52.6447,0.0,28,15,0,77,44,1008,3,2,0,0,19.6481,26.3492,20
3.9,60,2,140.869,35.3934,28,15,0,77,44,1008,3,2,0,0,25.2212,24.9356,20
6.67,36,0,50.2655,0.0,27,13,0,87,43,1011,3,1,1,1,25.4529,15.0427,20
3.4,30,2,0.0,25.5753,27,13,0,87,43,1011,3,1,1,1,9.00853,6.05095,20
4.4,60,1,140.869,35.3934,27,13,0,87,43,1011,3,1,1,1,25.2212,24.9356,20
4.5,36,3,30.0292,13.3592,27,13,0,87,43,1011,3,1,1,1,5.5442,9.22043,20
4.0,24,1,39.3799,0.0,27,13,0,87,43,1011,3,1,1,1,14.2384,26.7034,20
5.2,30,2,52.6447,0.0,27,13,0,87,43,1011,3,1,1,1,19.6481,26.3492,20
4.8,60,0,50.2655,13.8432,31,31,0,65,9,1006,3,2,0,0,36.5161,38.4984,21
6.56,54,0,158.92,26.6611,31,31,0,65,9,1006,3,2,0,0,23.9772,32.8564,21
6.67,54,1,62.0616,38.7018,31,31,0,65,9,1006,3,2,0,0,21.2549,22.4052,21
5.9,60,1,52.6447,20.8621,31,31,0,65,9,1006,3,2,0,0,22.9795,24.2451,21
4.0,12,0,39.0088,0.0,31,31,0,65,9,1006,3,2,0,0,4.1979,6.5329,21
6.3,60,2,39.3799,8.033,31,31,0,65,9,1006,3,2,0,0,19.3615,20.4349,21
5.68,56,2,158.92,26.6611,28,29,0,78,56,1010,3,1,1,1,23.9772,32.8564,21
5.6,30,0,30.0292,5.5874,28,29,0,78,56,1010,3,1,1,1,11.1901,11.8072,21
7.86,42,1,52.6447,20.8621,28,29,0,78,56,1010,3,1,1,1,22.9795,24.2451,21
6.2,60,0,87.0907,0.0,28,29,0,78,56,1010,3,1,1,1,22.9365,24.1757,21
5.4,60,1,39.3799,8.033,28,29,0,78,56,1010,3,1,1,1,19.3615,20.4349,21
5.57,42,1,50.2655,13.8432,28,29,0,78,56,1010,3,1,1,1,36.5161,38.4984,21
